"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05"
"Springfield, MA",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2020202020202,1.16083916083916,1.20629370629371,1.26357827476038,1.30493788819876,1.23809523809524,1.3719512195122,1.35114725530061,1.32993197278912,1.33608815426997,1.33333333333333,1.41260162601626,1.4,1.4,1.3008991008991,1.26785714285714,1.20621940559441,1.21118881118881,1.31608391608392,1.25718390804598,1.24611801242236,1.21,1.21059440559441,1.2,1.2,1.22307692307692,1.33,1.21118881118881,1.20805369127517,1.21428571428571,1.21118881118881,1.29358830146232,1.29358830146232,1.256875,1.20416666666667,1.23724489795918,1.32666666666667,1.256875,1.25,1.3125,1.3,1.25467032967033,1.30769230769231,1.33473389355742,1.35662055335968,1.4205044955045
"Fort Myers, FL",75,,,,,,,,,,,,,,,,,,,0.955056179775281,0.927844117374803,0.900277008310249,0.883218729535036,0.862962962962963,0.846153846153846,0.8445885509839,0.896333918182658,0.892307692307692,0.892307692307692,0.88609520400859,0.883181818181818,0.942045454545455,0.945226917057903,0.951039944903581,0.958618721461187,0.937402190923318,0.929401993355482,0.937402190923318,0.975975975975976,0.982093663911846,1.03751617076326,1.02035623409669,0.998706338939198,0.976923076923077,0.932568149210904,0.967263963839306,0.945437582761526,1.08240041655819,1.04599122879755,1.00826446280992,1.0137741046832,1.0246732872445,1.06060606060606,1.06389407269173,1.0650406504065,1.14166666666667,1.10928961748634,1.11042993271011,1.1887072808321,1.13727576974565,1.15362642821659,1.26386813186813,1.24153498871332,1.27685950413223,1.20081300813008,1.20126582278481,1.27350427350427,1.30021203525188,1.27980716253444,1.35467980295567,1.33211678832117,1.38888888888889,1.44873699851412,1.48475120385233,1.4294403892944,1.3832092987571,1.35379061371841
"Boise City, ID",76,,,,,,,,,,,,,,,,,,,,,,,,0.916941169671752,0.958333333333333,0.9275,0.907590759075908,0.883333333333333,0.858267716535433,0.877862595419847,0.875,0.906666666666667,0.923529411764706,0.913915094339623,0.9,0.908469874295622,0.933997509339975,0.951048951048951,0.946058214844041,0.945864661654135,0.91304347826087,0.95,0.957435897435897,0.982142857142857,0.858951175406872,0.9375,0.970873786407767,0.902586206896552,0.880909090909091,0.9,0.906752873563218,0.925332088003321,0.910919540229885,0.99,0.912586206896552,0.924556213017751,0.925,0.925,0.960490463215259,1.00189393939394,1.04166666666667,1.04981396172927,1.0375,1.0625,1.05066413662239,1.02336177833965,1.04838709677419,1.05874360613811,1.1,1.05,1.04385964912281,1.10874200426439,1.09289617486339,1.10694227925011,1.09166666666667,1.11665546594982
"Madison, WI",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54814814814815,1.64263648549842,1.63125,1.3416149068323,1.22373300370828,1.2027027027027,1.22923076923077,1.25482625482625,1.24166666666667,1.19047619047619,1.22923076923077,1.19047619047619,1.18103174603175,1.24545204628036,1.27207561565644,1.27512902894358,1.33610451306413,1.30857609028179
"Lakeland, FL",78,,,,,,,,,,,,,,,,,,,,0.741656365883807,0.82183908045977,0.852904820766378,0.803461063040791,0.813003593828687,0.850694444444444,0.850694444444444,0.850694444444444,0.853053767182878,0.826091470951792,0.857642060833672,0.883599417186757,0.9,0.876736111111111,0.894097222222222,0.913520097442144,0.900053134962806,0.9,0.894097222222222,0.878564133986928,0.880392156862745,0.880392156862745,0.868055555555556,0.894097222222222,0.868055555555556,0.876232201533406,0.89543429844098,0.953205026664555,0.89543429844098,0.9,0.892493121970392,0.92078373015873,0.894117647058824,0.890804597701149,0.924824791940429,0.910822021116139,0.972404730617608,0.916666666666667,0.91820987654321,0.915229885057471,1.02657004830918,1.01839684625493,1.00854139290407,1.03810775295664,1.07752956636005,1.03810775295664,1.02496714848883,1.04545454545455,0.998466257668712,0.916666666666667,1.03730908301392,1.03886397608371,1.04289567519269,1.01476014760148,1.06770833333333,1.06770833333333,1.06770833333333
"Ogden, UT",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,0.730769230769231,0.730769230769231,0.716517857142857,0.725058004640371,0.8,0.815763358778626,0.801526717557252,0.8,0.792157190635452,0.761666666666667,0.8,0.821428571428571,0.819805194805195,0.893243243243243,0.84,0.893243243243243,0.872282608695652,0.896621621621622,0.903396890040726,1.00252129487658,0.985915492957746,0.945238095238095,1.00383631713555,1.10977080820265,1.08873957076799,1.082796875,1.06119791666667
"Daytona Beach, FL",80,,,,,,,,,,,,,0.942467948717949,0.90625,0.948905109489051,0.953619221411192,0.932459677419355,0.90625,0.90625,0.926914153132251,0.91633064516129,0.933333333333333,0.934291512718488,0.953939393939394,1.00443131462334,0.966666666666667,0.961538461538462,0.975339809377458,0.97323600973236,0.963930348258706,0.954861111111111,0.966354410616706,0.951557093425606,0.973333333333333,0.973284671532847,0.961538461538462,1,1.03126520681265,1,1.02666666666667,1,0.993917274939173,0.998263888888889,1.01094890510949,1.04577250608272,1,1,1.04,1.04,1.00518315018315,1.02796052631579,1.04225352112676,1.05437284234753,1.02893890675241,1.04166666666667,1.03892950391645,1.04166666666667,1.04761904761905,1.07717041800643,1.08851313054978,1.08195386702849,1.08965517241379,1.06570512820513,1.11686390532544,1.08333333333333,1.04761904761905,1.08208955223881,1.13377070936256,1.12658227848101,1.1,1.08217031724494,1.1261408083442,1.14789915966387,1.15489130434783,1.10109225208235,1.1393497013935
"Des Moines, IA",81,,,,,,,,,,,,,,,,,,,,,,1.0381679389313,1.06002331002331,1.11255924170616,1.0280701754386,1.005,1.00136425648022,0.994523902821317,1.00136425648022,1.04712925170068,1.03198051948052,1.00136425648022,1.00313479623824,1.01752021563342,1.01912238704692,1.03896103896104,0.998571428571429,1.04361873990307,1.04280268983655,1.03538773528966,1.01860386690647,1.02158273381295,1.01329839341693,1.01363636363636,1.08433734939759,0.938461538461538,0.978123218098155,1,1.04545454545455,1.0688,1.07790821771612,1.08138160617277,1.07002347301991,0.987110633727175,1.04957805907173,1.10967895930302,1.14679962516297,1.17228689453256,1.14607948442535,1.14891826923077,1.1328125,1.1031746031746,1.13933722527473,1.1218535193427,1.09611604311985,1.11743119266055,1.04479507001167,1.02433605600933,1.06791929240569,1.17458015927978,1.14070842044663,1.14363883429182,1.16586538461538,1.17514920424403,1.18684210526316,1.12249569813176
"Augusta, GA",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938666666666667,0.960170697012802,0.986666666666667,0.986220957799905,1.008,1.00699487918378,0.982008995502249,0.97703825136612,1.01522842639594,0.953360768175583,1.03148425787106,1.03507546226887,1.04033229286996,1.0258421340787,1.01251867229032,1.03744939271255,1.01423487544484,0.974666666666667,1.03539136302294,1.0806481181926,1.09128630705394,1.06771584699454,1.0648608549202,1.11346765641569,1.08961593172119,1.07222222222222,1.04303252712707,1.04133333333333,1.08743169398907
"Scranton, PA",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.923076923076923,0.9375,0.939338235294118,0.9375,1,1,1.01434426229508,1,0.975,1,1,1.0176,1,0.961538461538462,0.965417867435158,1.1,1.13382352941176
"Harrisburg, PA",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958333333333333,0.917197452229299,0.95,1.05536398467433,1.08182580330468,1.02401129943503,1.02040816326531,0.967110334549566,1,1.08181818181818,0.96,0.99,0.98328125,0.96,0.99,0.99,1.03790296840089,0.996944444444444,0.995,0.997150997150997,0.958333333333333,1,0.99,0.998611111111111,0.997777777777778,0.964285714285714,1.03030303030303,0.991666666666667,0.953488372093023,1,1.03846153846154,1.11820186183244,1.17877094972067,1.10828025477707,1.18543956043956,1.13928571428571,1.07142857142857,1.05558549730524,1.05095541401274,1.01273885350318,1.05,1.04335631646605,1.06923076923077,1.18607748184019,1.21926106301106
