"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05"
"United States",0,0.831705729166667,0.925630777302819,0.910949875270217,0.909864116976308,0.908713692946058,0.938502495669731,0.896471949103528,0.875,0.868285137395253,0.869665929494323,0.869826034793041,0.885115606936416,0.880112062921313,0.87890625,0.886948529411765,0.9,0.897988505747126,0.892857142857143,0.87027575743853,0.864553314121037,0.857748062722626,0.846935460487415,0.847520475155348,0.849303135888502,0.85278276481149,0.870101596516691,0.892242858495255,0.892413793103448,0.889334771606976,0.892857142857143,0.886986301369863,0.886524822695035,0.879396984924623,0.879939776377018,0.881806930693069,0.874217118997912,0.871661721068249,0.877632898696088,0.892857142857143,0.89607201309329,0.89390386869871,0.879211682717639,0.898496240601504,0.887688151292937,0.886917960088692,0.886194029850746,0.894648986566758,0.891791044776119,0.887198986058302,0.87719298245614,0.87719298245614,0.889423076923077,0.914380714879468,0.931241655540721,0.918196994991653,0.916666666666667,0.910596026490066,0.9,0.898972602739726,0.9,0.901639344262295,0.9069660737621,0.923824741342005,0.936087798579729,0.946854001221747,0.949628406275805,0.952238805970149,0.954861111111111,0.944444444444444,0.941619585687382,0.950460829493088,0.948509485094851,0.954545454545455,0.964408725602755,0.989208633093525,0.998003992015968,0.997398091934085
"New York, NY",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27272727272727,2.22916666666667,2.20408163265306,2.2,2.28571428571429,2.36363636363636,2.34852941176471,2.35849056603774,2.46333333333333,2.33333333333333,2.34082397003745,2.36363636363636,2.39929797191888,2.4,2.31155778894472,2.35805860805861,2.4,2.46105263157895,2.5,2.54376657824934,2.69337606837607,2.72727272727273
"Los Angeles-Long Beach-Anaheim, CA",2,,1.67499556186757,1.60295930949445,1.61690933765406,1.61203700495478,1.60687269705239,1.6106225631463,1.58772874058127,1.5798132183908,1.57431773879142,1.56500802568218,1.57802454704851,1.57850598539492,1.56944004086522,1.57147544056993,1.59606511150987,1.61760237241783,1.60829163688349,1.59666666666667,1.57922912205567,1.56680911680912,1.56356220258328,1.57121346405561,1.58951271186441,1.60151254457304,1.60532911355081,1.59278851344057,1.5893470790378,1.61082474226804,1.61386730424387,1.61030595813205,1.59377628259041,1.60137184998408,1.5929203539823,1.57927984838913,1.56987898945991,1.56666666666667,1.5820698747528,1.58130148678204,1.6,1.60570755680443,1.60570755680443,1.62273464188524,1.60992498557415,1.62264150943396,1.62388916185935,1.61407474217269,1.63688033600838,1.61508641537806,1.60965794768612,1.6153557186615,1.640489175214,1.67893768841441,1.69205589881027,1.70818505338078,1.71651293119156,1.7218253528964,1.72149961744453,1.72532781228433,1.73513359385894,1.74630354424875,1.74342105263158,1.7668231179827,1.8198974289619,1.84531450577664,1.83823529411765,1.8468932542285,1.85240530428815,1.85121722133374,1.85765443151298,1.86068702290076,1.87304890738814,1.88254279656995,1.89473684210526,1.9143201779185,1.89518764215315,1.89375307427447
"Chicago, IL",3,,1.0611419909045,1.0611419909045,1.08161258603736,1.08161258603736,1.08950685143904,1.0726558664703,1.07142857142857,1.09068879424291,1.11401976993558,1.09068879424291,1.12359550561798,1.09090909090909,1.08506944444444,1.09090909090909,1.11111111111111,1.10740740740741,1.1,1.1083915818553,1.12609786700125,1.12176580025884,1.11111111111111,1.10266159695818,1.1,1.12256260794473,1.14499904652937,1.1875,1.12847222222222,1.11111111111111,1.14155251141553,1.15474064928123,1.16666666666667,1.15384615384615,1.17915309446254,1.17140259988198,1.16357142857143,1.13636363636364,1.11894178700361,1.15595075239398,1.17157498079877,1.16924885758132,1.16666666666667,1.19373634377276,1.1574160933917,1.15,1.15807759119861,1.15,1.16367265469062,1.14583333333333,1.12359550561798,1.1400651465798,1.17069486404834,1.22282608695652,1.23708994708995,1.28260869565217,1.21212121212121,1.26315789473684,1.25,1.18129997038792,1.1792860166502,1.17647058823529,1.21541501976285,1.22007957559682,1.23762376237624,1.2609649122807,1.25468164794007,1.26643835616438,1.24542124542125,1.26923076923077,1.28417564208782,1.33079056865465,1.27277599142551,1.25,1.3125,1.25,1.27,1.29411764705882
"Dallas-Fort Worth, TX",4,,0.716941051513542,0.734573947110676,0.765084599845443,0.76593137254902,0.775084554678692,0.747091135238469,0.758495145631068,0.745753138780756,0.75,0.763105507631055,0.766760901010726,0.772200772200772,0.747742663656885,0.750536097212295,0.75642965204236,0.761764705882353,0.766016713091922,0.758248730964467,0.749802683504341,0.742240215924426,0.753239740820734,0.770584095707248,0.763576628611934,0.774922118380062,0.787394167450612,0.804435924665022,0.813538109077024,0.806451612903226,0.805961548897173,0.80695652173913,0.801526717557252,0.80620884289746,0.80786129532603,0.812288447666177,0.829183981069586,0.870429252782194,0.840858132898492,0.849202264539372,0.851910828025478,0.850425212606303,0.83677738877978,0.838002183880027,0.822928490351873,0.81511839708561,0.809105869445968,0.806149652080168,0.815444522243567,0.811272416737831,0.812457684495599,0.815699658703072,0.826086956521739,0.843562376555442,0.846394984326019,0.848696173777654,0.854301130524152,0.84640522875817,0.843767011431682,0.847022587268994,0.849963045084996,0.850866336633663,0.860195374612321,0.869565217391304,0.87117903930131,0.877674163466813,0.887580893255546,0.892468437091859,0.890308977617102,0.877409959699507,0.880503144654088,0.890782339271882,0.892857142857143,0.894867780244267,0.90293453724605,0.913978494623656,0.919230769230769,0.924629493563037
"Philadelphia, PA",5,,0.986971969996052,0.986971969996052,1,0.991379310344828,0.983923033618286,0.985997189634326,0.986666666666667,0.961538461538462,0.96551724137931,0.9765625,0.984307054276051,0.954861111111111,0.95821325648415,0.97864768683274,0.999429223744292,1,0.982658959537572,0.990218495934959,0.997503117206983,0.99375,0.992685475444096,0.997195236325671,0.980392156862745,0.982704402515723,0.98885577699137,1.0022271714922,1.00721083181066,1.00313479623824,1.01351351351351,1.00849256900212,0.996932515337423,0.992317541613316,0.983050847457627,0.998798611111111,0.981818181818182,0.989421281891724,1.00286532951289,1.00877192982456,1.03806228373702,1.04536878216123,1.05301766740796,1.03576642335766,1.02431667022336,1.0070247144187,1,0.998336106489185,0.995850622406639,0.99601593625498,0.99009900990099,0.991501416430595,1.00074785644422,1.04895104895105,1.05695830886671,1.06217616580311,1.05328376703841,1.0351966873706,1.02693490965027,1.02669404517454,1.03051938503766,1.0361265281632,1.04166666666667,1.06117251654482,1.07414641203704,1.08184169009407,1.08552631578947,1.07387508394896,1.0625,1.05769230769231,1.05263157894737,1.0438692761955,1.036,1.04433189152167,1.06500183621006,1.1,1.12273546478316,1.12323943661972
"Houston, TX",6,,,0.79155672823219,0.809133531593628,0.812619502868069,0.80762987012987,0.807319629214114,0.801158793281767,0.778894472361809,0.767620376831821,0.759406282361063,0.758138395078676,0.780533256880734,0.768049155145929,0.776710778672804,0.772260827407886,0.776668962663246,0.788031190213925,0.787631271878646,0.776173314067888,0.757575757575758,0.748043276457588,0.755912162162162,0.754846479584569,0.761729691876751,0.777934936350778,0.797872340425532,0.78740157480315,0.792540792540793,0.798722044728435,0.808314087759815,0.817537358898494,0.813894343372211,0.7725,0.844346549192364,0.875420875420875,0.827338129496403,0.862348178137652,0.845474418255345,0.868055555555556,0.901060070671378,0.883438818565401,0.897863226685447,0.847107438016529,0.865800865800866,0.878310214375788,0.923510173494491,0.891360169758972,0.877963339912822,0.875,0.875,0.879046578843739,0.872017360144305,0.87997485857951,0.884719727737057,0.890818858560794,0.882705880325284,0.881246692324077,0.877674163466813,0.884868753023222,0.889741800418702,0.891300359773176,0.905321136673659,0.916751787538304,0.920721476510067,0.922190201729107,0.924702774108322,0.919696147585458,0.919360657087093,0.912207212304264,0.927103238371147,0.927718754998401,0.923951670220327,0.926935659760087,0.945094938988374,0.94662597575413,0.939475181978851
"Washington, DC",7,,1.20374420867842,1.22579983689785,1.23456790123457,1.20631187797209,1.23216601815824,1.25369822485207,1.22549019607843,1.20027620825346,1.22201336675021,1.23106060606061,1.21376811594203,1.20851799623959,1.22464398829816,1.23046875,1.23152709359606,1.25,1.25247280847349,1.27019320061276,1.27721869197907,1.25874125874126,1.25770275642725,1.2987012987013,1.26931392130068,1.27142857142857,1.30168453292496,1.32622870496005,1.33280790041429,1.33426090499642,1.35332845647403,1.36363636363636,1.36094674556213,1.35135135135135,1.35802469135802,1.35802469135802,1.36256851996868,1.36513157894737,1.35720164609053,1.36708860759494,1.37394768973716,1.36674259681093,1.34292896409361,1.35135135135135,1.3420245398773,1.32339041476704,1.3203038290788,1.2962962962963,1.30600629208868,1.30208333333333,1.30111524163569,1.29903774981495,1.31981981981982,1.35935617603288,1.35750056747248,1.35714285714286,1.36019283746556,1.33951406649616,1.32024812580596,1.32336380498145,1.33482142857143,1.33928571428571,1.34569377990431,1.35342185903984,1.36608524988943,1.37525790921596,1.38888888888889,1.39401403194507,1.39175257731959,1.393412487946,1.38415672913118,1.39045134272516,1.37864823348694,1.39103554868624,1.40070496661283,1.41238352043437,1.41921397379913,1.43951978254304
"Miami-Fort Lauderdale, FL",8,,,1.31578947368421,1.27591706539075,1.26353487265758,1.25856472194288,1.21784532895164,1.19545726240287,1.24250214224507,1.25341007385721,1.239907727797,1.23968613955542,1.17471568507193,1.17682558841279,1.17626648160999,1.17256637168142,1.17468552970952,1.16786876340078,1.16666666666667,1.16514690982776,1.16793893129771,1.15927419354839,1.1527703227353,1.15126461533423,1.15,1.15384615384615,1.1622031328954,1.16279069767442,1.16935483870968,1.17406840224604,1.16635708023607,1.16762354412055,1.1676875957121,1.16438356164384,1.15952213633169,1.16428033157498,1.16666666666667,1.16754232340922,1.17328519855596,1.17691723614275,1.18741976893453,1.19455844348142,1.21094943759304,1.20294722371285,1.20689655172414,1.20689655172414,1.2037037037037,1.20886501007388,1.2,1.19718309859155,1.19554653177858,1.19850187265918,1.22594661700807,1.23211446740859,1.24774471289097,1.24739583333333,1.24513618677043,1.23762376237624,1.23441160775544,1.24137931034483,1.24137931034483,1.25,1.26791620727674,1.27777777777778,1.29427562265657,1.30064829821718,1.32436837815811,1.32871172732525,1.31646081401356,1.32612966601179,1.33120340788072,1.33434650455927,1.33561643835616,1.34615384615385,1.35855087906233,1.35235294117647,1.35502958579882
"Atlanta, GA",9,,0.676406926406926,0.682819383259912,0.684290794371777,0.693552508841049,0.701438848920863,0.693773844317417,0.685344827586207,0.687739463601533,0.683063718516712,0.675675675675676,0.688217752160543,0.676751592356688,0.674217907227616,0.673139260095782,0.677757239679606,0.67866847826087,0.674019607843137,0.664882148301208,0.65625,0.656524678837052,0.655151876116736,0.656512605042017,0.65024729131026,0.654527762469,0.662293176328502,0.667655786350148,0.666666666666667,0.668007149240393,0.670775924583031,0.666666666666667,0.67468105986261,0.660569105691057,0.662620439234527,0.660964230171073,0.664518727345953,0.666023166023166,0.667698494050926,0.668498168498168,0.673076923076923,0.666666666666667,0.673854447439353,0.681442010002381,0.671750181554103,0.673937027641245,0.66626287098728,0.662251655629139,0.663078247267822,0.661386665962373,0.65891472868217,0.66079295154185,0.665456745311555,0.671331002331002,0.672238372093023,0.678399213155849,0.677052220230984,0.673593961477082,0.674928334284001,0.683691753409543,0.685468515834214,0.687409551374819,0.692041522491349,0.697865353037767,0.705279747832939,0.71387762107247,0.71954484605087,0.718015665796345,0.721153846153846,0.720366732154551,0.71741529897303,0.729443707633363,0.727611940298508,0.731105951059726,0.735344827586207,0.750186408786836,0.754033307311996,0.767674198881978
