"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05"
"United States",0,,,1.11675126903553,1.13636363636364,1.13229876442952,1.17627734405194,1.09017837191267,1.05183667170486,0.946184957659186,0.95134123518403,0.961538461538462,0.965719182274452,0.980181654529089,1,1.01564245810056,1.11706881143878,1.12359550561798,1.09649122807018,1.08620689655172,1.08303249097473,1.07001945525292,1.02392980759442,1.02481121898598,1.05218123261602,1.05157894736842,1.05932203389831,1.08474576271186,1.07573149741824,1.08611575901289,1.09560910334971,1.09649122807018,1.11111111111111,1.11304347826087,1.09646017699115,1.10872596472861,1.08813055313681,1.05670103092784,1.07632093933464,1.10576923076923,1.09756097560976,1.10153256704981,1.0952380952381,1.12994350282486,1.13636363636364,1.17313915857605,1.18108616052623,1.1875,1.20833333333333,1.20481927710843,1.18055555555556,1.16883116883117,1.19,1.25,1.30434782608696,1.25858123569794,1.24784853700516,1.24569460390356,1.22930542340628,1.21951219512195,1.216,1.21599670239077,1.25,1.26893939393939,1.27272727272727,1.29159369527145,1.29802699896158,1.31666666666667,1.32701421800948,1.315,1.30718954248366,1.325,1.3204716659165,1.32352941176471,1.34259259259259,1.36527149010227,1.36470588235294,1.36490250696379
"New York, NY",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.67206477732794,2.61194029850746,2.61980392156863,2.61111111111111,2.63927573303017,2.625,2.63636363636364,2.625,2.59259259259259,2.63915547024952,2.63157894736842,2.65,2.61111111111111,2.57894736842105,2.556,2.58333333333333,2.59090909090909,2.61111111111111,2.62777777777778,2.71666666666667,2.77777777777778
"Los Angeles-Long Beach-Anaheim, CA",2,,1.68681095979248,1.66666666666667,1.68680765357503,1.67577413479053,1.68612191958495,1.74672489082969,1.7238861098799,1.67897918065816,1.68661588683351,1.68164339268978,1.69230769230769,1.65904778333621,1.66666666666667,1.66241349550872,1.67894736842105,1.68869309838473,1.69747391918364,1.69971671388102,1.69712793733681,1.70326756616031,1.66666666666667,1.6625,1.67106420404573,1.68181818181818,1.70116897202769,1.7,1.7,1.71052631578947,1.7095991911149,1.72122492080253,1.7156862745098,1.73512747875354,1.73456465037167,1.69719827586207,1.69230769230769,1.6967046579984,1.71992481203008,1.75925925925926,1.76230299083061,1.785,1.78187929956223,1.78235294117647,1.77706958906287,1.82267884322679,1.82588543839373,1.795,1.86263096623981,1.85714285714286,1.84887459807074,1.84887459807074,1.87083333333333,1.89828959843411,1.92857142857143,1.93984735898996,1.95506812695753,1.96666666666667,2.00352310417901,2.02147525676937,2.02429149797571,2.02578268876611,2.02173913043478,2.03703703703704,2.06118899273105,2.08443637988585,2.09643605870021,2.10730476820926,2.12682379349046,2.12135922330097,2.13160073196236,2.1597719861404,2.14943705220061,2.16575869726129,2.18222621184919,2.19388671087825,2.19240837696335,2.20150833470244
"Dallas-Fort Worth, TX",3,,,0.885617760617761,0.952672237913033,0.917407454585985,0.856170561261856,0.795687885010267,0.824468085106383,0.92809657549862,0.933590199827674,0.933040614709111,0.992239467849224,0.928074245939675,0.90286309036309,0.907118762556334,0.888625592417062,0.889058265582656,0.900900900900901,0.902335456475584,0.880564683873032,0.862068965517241,0.869565217391304,0.877093074371578,0.914912280701754,0.919421487603306,0.922051282051282,0.949897750511247,0.922279792746114,0.942023168840646,0.953180384087791,0.948690525161113,0.949252885732435,0.952340425531915,0.959413754227734,0.964147286821705,0.996131528046422,1.04269772960553,1.00569800569801,1.02972972972973,1.01415094339623,1.03998608045746,1.05610712901976,1.04940711462451,0.990938989148364,1.025,1.02974828375286,1.02614333412466,1.04160176531672,1.04410441044104,1.03973509933775,1.04378818737271,1.09034267912773,1.10869565217391,1.10040567951318,1.09302928401289,1.08943089430894,1.08059023836549,1.07491671812088,1.10640301318267,1.07314814814815,1.05704844796494,1.08608117511722,1.10094858934169,1.12098138747885,1.13126321423792,1.13955823293173,1.14896858205604,1.15532734274711,1.15458937198068,1.15909090909091,1.19234449760766,1.19016393442623,1.201004765443,1.20836820083682,1.23703112529928,1.2420715510683,1.25157178720826
"Philadelphia, PA",4,,1.09642446069877,1.06132075471698,1.07638888888889,1.11746878747595,1.10714285714286,1.15546218487395,1.17689015691869,1.11431339977852,1.13333333333333,1.10973644292757,1.1047619047619,1.11607142857143,1.10921501706485,1.1000936329588,1.1,1.11607142857143,1.14285714285714,1.14815014367816,1.15565201060078,1.12632244071272,1.12951807228916,1.19,1.2,1.2109752190667,1.20665642852979,1.23246426109681,1.25651908189597,1.265,1.25568181818182,1.24609779787486,1.19654231119199,1.18518518518519,1.17692687520096,1.17061157796452,1.175,1.16552836052836,1.16504854368932,1.16733333333333,1.18147448015123,1.20467289719626,1.19198841698842,1.20098039215686,1.19215384615385,1.19617224880383,1.19082633053221,1.21052631578947,1.17753623188406,1.18273407335907,1.17570215545395,1.17899249732047,1.19714924160347,1.23073210573211,1.25,1.25,1.24688279301746,1.24077478213508,1.22222222222222,1.22324159021407,1.21628113879004,1.21032932088656,1.23029933481153,1.26666666666667,1.27640845070423,1.29664526033558,1.29126213592233,1.27866469969619,1.26865775549986,1.26354895104895,1.25987752030921,1.29391197038256,1.27672955974843,1.30749198717949,1.32811707523246,1.33928571428571,1.37022900763359,1.37449222017735
"Houston, TX",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979487179487179,1.0152817574021,0.93432007400555,0.938330170777989,0.984413453650533,1.02067183462532,1.02678571428571,1.01973684210526,1.06369426751592,1.07246376811594,1.14198473282443,1.14190476190476,1.12055641421947,1.06200177147919,1.18423383525244,1.07914053783711,1.04389721627409,1.06725663716814,1.1142061281337,1.11668036154478,1.11507582515611,1.11325301204819,1.14819575359421,1.16039927282521,1.11742777260019,1.12230858572322,1.12179487179487,1.12989323843416,1.14467697907188,1.17617107942974,1.1816717117469,1.1875,1.19833944806563,1.19106699751861,1.18821081322973,1.17928730512249,1.29607478291689,1.27954779033916,1.28993779922392,1.25095879250965,1.29060216766825,1.2701100762066,1.26289207868155
"Washington, DC",6,,1.41129032258065,1.45454545454545,1.47314133986928,1.42791370691923,1.46153856689695,1.42857142857143,1.38913085559427,1.46291061566426,1.46264440468318,1.46812080536913,1.49431230610134,1.48401826484018,1.45845488136912,1.45356507772615,1.50934390187457,1.51039418082866,1.50031328320802,1.50443846958155,1.52343478938853,1.55692887089389,1.53940886699507,1.56042328042328,1.56165318571467,1.58392857142857,1.58648925281474,1.6256007113591,1.64319248826291,1.71151740104449,1.6903073286052,1.64575765773604,1.61578947368421,1.6179435483871,1.65520628683694,1.65444546287809,1.67245143803644,1.68468468468468,1.70399221032132,1.72735042735043,1.71364204411119,1.67002237136465,1.7047817047817,1.70984455958549,1.73879781420765,1.72228202368138,1.70807453416149,1.71336981810491,1.67862254643745,1.70253024416756,1.69874007896011,1.69574731233945,1.71232876712329,1.76788530755854,1.77194860813705,1.83333333333333,1.83561185765833,1.79010209748387,1.75185185185185,1.75376439326838,1.73076923076923,1.74522727272727,1.79464285714286,1.77459677419355,1.80462568472307,1.80412371134021,1.79816513761468,1.7916591538412,1.78841309823678,1.79544934640523,1.77951388888889,1.7551801121828,1.74339921454452,1.77411824945032,1.78784266984505,1.80678466076696,1.82160804020101,1.7964135021097
"Miami-Fort Lauderdale, FL",7,,,1.41896938013443,1.44628099173554,1.44067796610169,1.44859813084112,1.32747154805978,1.24045801526718,1.42045454545455,1.44859813084112,1.4792899408284,1.45889365372933,1.35416666666667,1.35746606334842,1.34615384615385,1.34529147982063,1.33511348464619,1.32743362831858,1.31578947368421,1.30991932836637,1.32450331125828,1.31578947368421,1.31818181818182,1.31479736098021,1.3,1.29545454545455,1.3030888030888,1.3,1.29399585921325,1.32707774798928,1.31736526946108,1.31818181818182,1.30568356374808,1.27957931638913,1.28068739770867,1.28440366972477,1.2890625,1.29411764705882,1.31147540983607,1.31734006734007,1.33333333333333,1.35135135135135,1.41163184641446,1.4207650273224,1.427498121713,1.44230769230769,1.46551724137931,1.47569444444444,1.44189991518236,1.4196804647785,1.3996138996139,1.38504155124654,1.425,1.45161290322581,1.47619047619048,1.47338403041825,1.47058823529412,1.468788249694,1.45454545454545,1.45454545454545,1.47190008920607,1.49136577708006,1.50442477876106,1.51072124756335,1.55631013016412,1.59343025622095,1.61290322580645,1.62914308242516,1.6,1.62565905096661,1.64338537387017,1.6399481865285,1.63461538461538,1.66666666666667,1.69584245076586,1.64338537387017,1.64015055668016
"Atlanta, GA",8,,0.859375,0.845791495724449,0.851281233694707,0.844594594594595,0.823241242275333,0.750883392226148,0.748129675810474,0.75,0.768836696090794,0.791936645068395,0.830940485823855,0.772058493160122,0.791005291005291,0.79736994491048,0.779967159277504,0.772469072190987,0.766129032258065,0.751992797879175,0.749581239530988,0.757359307359307,0.73482428115016,0.722382787411689,0.732517482517482,0.723938223938224,0.779778885387874,0.787879024980569,0.768451028886531,0.767218831734961,0.758064516129032,0.758949106321461,0.789889415481833,0.75,0.769230769230769,0.757686007686008,0.760869565217391,0.760407816482583,0.76530612244898,0.767626227513687,0.769592476489028,0.767849077300297,0.775874906924795,0.799345692475463,0.786032152651198,0.79727480757229,0.765877016129032,0.77120822622108,0.804854846087219,0.836042731072921,0.825756949610161,0.829655677975278,0.871742922647528,0.846009253903991,0.852272727272727,0.851977870305225,0.866107846844531,0.875,0.86706827309237,0.908054711246201,0.899137358991374,0.910123113582208,0.950877294503013,0.949367088607595,0.963243023912434,0.996397496763056,1.0223927264344,0.998353698096886,1.02451838879159,1.01503759398496,1.00828729281768,1.1734693877551,1.15213523131673,1.15546218487395,1.14500979028917,1.16289839734932,1.16095217637525,1.0584250635055
"Boston, MA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93684210526316,1.91161151960784,1.64473684210526,1.60769230769231,1.62735453281001,1.63881617219314,1.65764705882353,1.71029566973095,1.74666666666667,1.84174624829468,1.93931398416887,2.10129310344828,2.12264120480994,2.4,2.3023023023023,2.26470588235294,2.21894504160888,2.22222222222222,2.2,2.10495949492956,2.2,2.19709231337138,2.22222222222222,2.41252261761158,2.47402207063192,2.45989304812834,2.37811484290358,2.29665071770335,2.21075448737451,2.16807079646018,2.12121212121212,2.27928571428571,2.36024844720497,2.4375,2.53846153846154,2.53406229290921,2.52631578947368,2.52793383270911,2.45555555555556,2.38336759998039,2.30923694779116,2.30769230769231,2.33333333333333,2.40099502487562,2.45,2.49026782346284,2.52631578947368,2.54545454545455
