,discount,merchant,price,time,type,value
0,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.422000,electronic,30.00
1,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.422000,electronic,30.00
2,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.422000,electronic,30.00
3,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.423000,electronic,30.00
4,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.423000,electronic,30.00
5,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.423000,electronic,30.00
6,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.423000,electronic,30.00
7,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.423000,electronic,30.00
8,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.423000,electronic,30.00
9,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.423000,electronic,30.00
10,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.423000,electronic,30.00
11,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.424000,electronic,30.00
12,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.424000,electronic,30.00
13,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.424000,electronic,30.00
14,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.424000,electronic,30.00
15,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.424000,electronic,30.00
16,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.424000,electronic,30.00
17,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.424000,electronic,30.00
18,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.426000,electronic,30.00
19,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.426000,electronic,30.00
20,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.426000,electronic,30.00
21,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.426000,electronic,30.00
22,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.426000,electronic,30.00
23,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.426000,electronic,30.00
24,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.427000,electronic,30.00
25,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.427000,electronic,30.00
26,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.427000,electronic,30.00
27,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.427000,electronic,30.00
28,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.427000,electronic,30.00
29,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.427000,electronic,30.00
30,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.427000,electronic,30.00
31,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.427000,electronic,30.00
32,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
33,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
34,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
35,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
36,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
37,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
38,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
39,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
40,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
41,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.428000,electronic,30.00
42,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
43,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
44,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
45,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
46,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
47,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
48,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
49,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
50,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
51,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.429000,electronic,30.00
52,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
53,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
54,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
55,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
56,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
57,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
58,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
59,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
60,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
61,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.430000,electronic,30.00
62,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
63,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
64,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
65,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
66,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
67,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
68,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
69,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
70,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
71,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.431000,electronic,30.00
72,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
73,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
74,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
75,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
76,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
77,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
78,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
79,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
80,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
81,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
82,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.432000,electronic,30.00
83,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
84,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
85,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
86,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
87,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
88,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
89,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
90,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
91,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.433000,electronic,30.00
92,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,electronic,30.00
93,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,electronic,30.00
94,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,electronic,30.00
95,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,electronic,30.00
96,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,electronic,30.00
97,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,electronic,30.00
98,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,electronic,30.00
99,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,electronic,30.00
100,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,mobile,30.00
101,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,mobile,30.00
102,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,mobile,30.00
103,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,mobile,30.00
104,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,mobile,30.00
105,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,mobile,30.00
106,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.434000,mobile,30.00
107,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
108,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
109,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
110,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
111,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
112,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
113,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
114,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
115,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
116,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
117,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
118,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
119,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
120,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
121,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.435000,mobile,30.00
122,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
123,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
124,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
125,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
126,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
127,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
128,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
129,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
130,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
131,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
132,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
133,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
134,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
135,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
136,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.436000,mobile,30.00
137,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
138,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
139,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
140,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
141,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
142,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
143,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
144,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
145,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
146,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
147,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
148,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
149,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
150,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.437000,mobile,30.00
151,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
152,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
153,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
154,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
155,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
156,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
157,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
158,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
159,32,            1-800-Flowers.com,20.40,2016-08-13 21:00:47.438000,mobile,30.00
