"","candidate","state_abbreviation.x","party","hispanic","hs_or_more","bach_or_more","hh_med_income","women_owned_firms","fraction_votes"
"63","Donald Trump","NM","Republican",47.0181818181818,82.0636363636364,20.4545454545455,40431.5757575758,23.4818181818182,0.706575757575758
"64","Donald Trump","NV","Republican",17.8823529411765,85.6470588235294,17.2764705882353,52270.6470588235,19.0882352941176,0.429823529411765
"65","Donald Trump","NY","Republican",7.5258064516129,87.7241935483871,25.7774193548387,54496,24.6145161290323,0.566177419354839
"66","Donald Trump","OH","Republican",2.55227272727273,87.0840909090909,18.2318181818182,47136.2954545455,22.3659090909091,0.389318181818182
"67","Donald Trump","OK","Republican",8.6038961038961,84.338961038961,18.0948051948052,42642.7662337662,14.7987012987013,0.31461038961039
"68","Donald Trump","OR","Republican",11.5694444444444,88.2305555555556,22.3027777777778,45103.4166666667,20.8333333333333,0.694444444444444
"69","Donald Trump","PA","Republican",4.03283582089552,87.910447761194,20.8223880597015,49212.8208955224,21.9582089552239,0.606820895522388
"70","Donald Trump","SC","Republican",4.46304347826087,80.7413043478261,18.7673913043478,39188.7826086957,23.6086956521739,0.361695652173913
"71","Donald Trump","SD","Republican",2.81060606060606,88.2454545454545,21.4439393939394,45649.9848484848,8.19848484848485,0.686469696969697
"72","Donald Trump","TN","Republican",3.35052631578947,79.9821052631579,15.5157894736842,39357.747368421,18.2831578947368,0.459863157894737
"73","Donald Trump","TX","Republican",33.9311023622047,78.248031496063,17.6874015748032,45651,12.5594488188976,0.291641732283465
"74","Donald Trump","UT","Republican",8.88620689655172,90.5310344827586,23.5586206896552,53591.2068965517,14.0896551724138,0.204758620689655
"75","Donald Trump","VA","Republican",5.11203007518797,82.9684210526316,24.0481203007519,52595.6090225564,20.8548872180451,0.409127819548872
"76","Donald Trump","WA","Republican",13.8102564102564,87.9333333333333,23.7589743589744,49359.9230769231,20.9666666666667,0.780230769230769
"77","Donald Trump","WI","Republican",3.55,90.0277777777778,20.8611111111111,49474.5833333333,17.7013888888889,0.431472222222222
"78","Donald Trump","WV","Republican",1.25090909090909,81.6636363636364,14.6945454545455,38216.3454545455,18.92,0.791490909090909
"79","Hillary Clinton","AL","Democrat",3.54029850746269,78.9358208955224,15.9985074626866,37778.7164179105,21.0029850746269,0.761268656716418
"80","Hillary Clinton","AR","Democrat",5.11333333333333,80.8613333333333,14.344,35861.8133333333,16.848,0.639773333333333
"81","Hillary Clinton","AZ","Democrat",30.62,82.2333333333333,18.3666666666667,42891.2666666667,22.6666666666667,0.571733333333333
"82","Hillary Clinton","CA","Democrat",29.8465517241379,82.8155172413793,25.1431034482759,55558.0172413793,25.2810344827586,0.513586206896552
"83","Hillary Clinton","CO","Democrat",19.6125,89.071875,29.10625,50853.390625,17.30625,0.3960625
"84","Hillary Clinton","DE","Democrat",8.53333333333333,86.7333333333333,25.8,57465.3333333333,25.6666666666667,0.599
"85","Hillary Clinton","FL","Democrat",13.4611940298507,83.1119402985075,19.8358208955224,43715.9253731343,19.9402985074627,0.556223880597015
"86","Hillary Clinton","GA","Democrat",6.28993710691824,79.3610062893082,16.6842767295597,40365.0314465409,20.5553459119497,0.735182389937107
"87","Hillary Clinton","HI","Democrat",10.9,90.4,27.125,62394.5,30.075,0.2585
"88","Hillary Clinton","IA","Democrat",4.44444444444444,90.1393939393939,19.6686868686869,49242.9797979798,14.7868686868687,0.518737373737374
"89","Hillary Clinton","ID","Democrat",12.5977272727273,86.2159090909091,20.25,42883.9545454545,16.0931818181818,0.278272727272727
"90","Hillary Clinton","IL","Democrat",4.62574257425743,87.8861386138614,19.2980198019802,49058.3168316832,17.7158415841584,0.456
"91","Hillary Clinton","IN","Democrat",3.83152173913044,86.0934782608696,17.5130434782609,47863.2282608696,18.2184782608696,0.462130434782609
"92","Hillary Clinton","KY","Democrat",2.33,78.4,14.7208333333333,38526.05,15.3841666666667,0.42115
"93","Hillary Clinton","LA","Democrat",3.3796875,78.921875,15.6078125,42016.453125,21.03125,0.672484375
"94","Hillary Clinton","MD","Democrat",5.68333333333333,88.2333333333333,29.5958333333333,69403.9166666667,27.3666666666667,0.56075
"95","Hillary Clinton","MI","Democrat",3.38795180722892,88.6349397590361,19.5698795180723,43618.2168674699,21.0192771084337,0.420951807228916
"96","Hillary Clinton","MO","Democrat",2.7504347826087,84.075652173913,16.4530434782609,41126.1304347826,15.8417391304348,0.480521739130435
"97","Hillary Clinton","MS","Democrat",2.42682926829268,77.7573170731707,16.0463414634146,34599.7682926829,20.7170731707317,0.827865853658537
"98","Hillary Clinton","MT","Democrat",2.67678571428571,90.1803571428571,22.1017857142857,43596.3392857143,8,0.453160714285714
"99","Hillary Clinton","NC","Democrat",7.017,81.995,19.638,41523.77,22.555,0.53606
"100","Hillary Clinton","NE","Democrat",6.33225806451613,90.8548387096774,19.9924731182796,46594.623655914,9.26236559139785,0.486311827956989
"101","Hillary Clinton","NJ","Democrat",16.6666666666667,88.2095238095238,33.7,72386.8095238095,26.7714285714286,0.6
"102","Hillary Clinton","NM","Democrat",47.0181818181818,82.0636363636364,20.4545454545455,40431.5757575758,23.4818181818182,0.519848484848485
"103","Hillary Clinton","NV","Democrat",17.8823529411765,85.6470588235294,17.2764705882353,52270.6470588235,19.0882352941176,0.455588235294118
"104","Hillary Clinton","NY","Democrat",7.5258064516129,87.7241935483871,25.7774193548387,54496,24.6145161290323,0.453612903225806
"105","Hillary Clinton","OH","Democrat",2.55227272727273,87.0840909090909,18.2318181818182,47136.2954545455,22.3659090909091,0.530795454545455
"106","Hillary Clinton","OK","Democrat",8.6038961038961,84.338961038961,18.0948051948052,42642.7662337662,14.7987012987013,0.345181818181818
"107","Hillary Clinton","OR","Democrat",11.5694444444444,88.2305555555556,22.3027777777778,45103.4166666667,20.8333333333333,0.436583333333333
"108","Hillary Clinton","PA","Democrat",4.03283582089552,87.910447761194,20.8223880597015,49212.8208955224,21.9582089552239,0.501686567164179
"109","Hillary Clinton","SC","Democrat",4.46304347826087,80.7413043478261,18.7673913043478,39188.7826086957,23.6086956521739,0.785326086956522
"110","Hillary Clinton","SD","Democrat",2.81060606060606,88.2454545454545,21.4439393939394,45649.9848484848,8.19848484848485,0.503075757575758
"111","Hillary Clinton","TN","Democrat",3.35052631578947,79.9821052631579,15.5157894736842,39357.747368421,18.2831578947368,0.637768421052632
"112","Hillary Clinton","TX","Democrat",33.9311023622047,78.248031496063,17.6874015748032,45651,12.5594488188976,0.634913385826772
"113","Hillary Clinton","UT","Democrat",8.88620689655172,90.5310344827586,23.5586206896552,53591.2068965517,14.0896551724138,0.20948275862069
"114","Hillary Clinton","VA","Democrat",5.11203007518797,82.9684210526316,24.0481203007519,52595.6090225564,20.8548872180451,0.638421052631579
"115","Hillary Clinton","WA","Democrat",13.8102564102564,87.9333333333333,23.7589743589744,49359.9230769231,20.9666666666667,0.236153846153846
"116","Hillary Clinton","WI","Democrat",3.55,90.0277777777778,20.8611111111111,49474.5833333333,17.7013888888889,0.420041666666667
"117","Hillary Clinton","WV","Democrat",1.25090909090909,81.6636363636364,14.6945454545455,38216.3454545455,18.92,0.3378
"118","Hillary Clinton","WY","Democrat",8.44347826086956,91.9347826086957,23.7695652173913,55930.5652173913,22.4869565217391,0.439826086956522
"119","John Kasich","AL","Republican",3.54029850746269,78.9358208955224,15.9985074626866,37778.7164179105,21.0029850746269,0.0332238805970149
"120","John Kasich","AR","Republican",5.11333333333333,80.8613333333333,14.344,35861.8133333333,16.848,0.0259333333333333
"121","John Kasich","AZ","Republican",30.62,82.2333333333333,18.3666666666667,42891.2666666667,22.6666666666667,0.0706666666666667
"122","John Kasich","CA","Republican",29.8465517241379,82.8155172413793,25.1431034482759,55558.0172413793,25.2810344827586,0.102758620689655
"123","John Kasich","DE","Republican",8.53333333333333,86.7333333333333,25.8,57465.3333333333,25.6666666666667,0.185
"124","John Kasich","FL","Republican",13.4611940298507,83.1119402985075,19.8358208955224,43715.9253731343,19.9402985074627,0.0537761194029851
"125","John Kasich","GA","Republican",6.28993710691824,79.3610062893082,16.6842767295597,40365.0314465409,20.5553459119497,0.0378679245283019
"126","John Kasich","HI","Republican",10.9,90.4,27.125,62394.5,30.075,0.111
"127","John Kasich","IA","Republican",4.44444444444444,90.1393939393939,19.6686868686869,49242.9797979798,14.7868686868687,0.0122828282828283
"128","John Kasich","ID","Republican",12.5977272727273,86.2159090909091,20.25,42883.9545454545,16.0931818181818,0.0718863636363636
"129","John Kasich","IL","Republican",4.62574257425743,87.8861386138614,19.2980198019802,49058.3168316832,17.7158415841584,0.133118811881188
"130","John Kasich","IN","Republican",3.83152173913044,86.0934782608696,17.5130434782609,47863.2282608696,18.2184782608696,0.0659891304347826
"131","John Kasich","KY","Republican",2.33,78.4,14.7208333333333,38526.05,15.3841666666667,0.11965
"132","John Kasich","LA","Republican",3.3796875,78.921875,15.6078125,42016.453125,21.03125,0.047765625
"133","John Kasich","MD","Republican",5.68333333333333,88.2333333333333,29.5958333333333,69403.9166666667,27.3666666666667,0.198291666666667
"134","John Kasich","MI","Republican",3.38795180722892,88.6349397590361,19.5698795180723,43618.2168674699,21.0192771084337,0.20133734939759
"135","John Kasich","MO","Republican",2.7504347826087,84.075652173913,16.4530434782609,41126.1304347826,15.8417391304348,0.0743913043478261
"136","John Kasich","MS","Republican",2.42682926829268,77.7573170731707,16.0463414634146,34599.7682926829,20.7170731707317,0.0762195121951219
"137","John Kasich","MT","Republican",2.67678571428571,90.1803571428571,22.1017857142857,43596.3392857143,8,0.0585
"138","John Kasich","NC","Republican",7.017,81.995,19.638,41523.77,22.555,0.09469
"139","John Kasich","NE","Republican",6.33225806451613,90.8548387096774,19.9924731182796,46594.623655914,9.26236559139785,0.0886451612903226
"140","John Kasich","NJ","Republican",16.6666666666667,88.2095238095238,33.7,72386.8095238095,26.7714285714286,0.135809523809524
"141","John Kasich","NM","Republican",47.0181818181818,82.0636363636364,20.4545454545455,40431.5757575758,23.4818181818182,0.0591515151515151
"142","John Kasich","NV","Republican",17.8823529411765,85.6470588235294,17.2764705882353,52270.6470588235,19.0882352941176,0.0318823529411765
"143","John Kasich","NY","Republican",7.5258064516129,87.7241935483871,25.7774193548387,54496,24.6145161290323,0.262725806451613
"144","John Kasich","OH","Republican",2.55227272727273,87.0840909090909,18.2318181818182,47136.2954545455,22.3659090909091,0.415159090909091
"145","John Kasich","OK","Republican",8.6038961038961,84.338961038961,18.0948051948052,42642.7662337662,14.7987012987013,0.0263116883116883
"146","John Kasich","OR","Republican",11.5694444444444,88.2305555555556,22.3027777777778,45103.4166666667,20.8333333333333,0.139583333333333
"147","John Kasich","PA","Republican",4.03283582089552,87.910447761194,20.8223880597015,49212.8208955224,21.9582089552239,0.152462686567164
"148","John Kasich","SC","Republican",4.46304347826087,80.7413043478261,18.7673913043478,39188.7826086957,23.6086956521739,0.0594347826086957
"149","John Kasich","SD","Republican",2.81060606060606,88.2454545454545,21.4439393939394,45649.9848484848,8.19848484848485,0.144984848484848
"150","John Kasich","TN","Republican",3.35052631578947,79.9821052631579,15.5157894736842,39357.747368421,18.2831578947368,0.0367157894736842
"151","John Kasich","TX","Republican",33.9311023622047,78.248031496063,17.6874015748032,45651,12.5594488188976,0.0246574803149606
"152","John Kasich","UT","Republican",8.88620689655172,90.5310344827586,23.5586206896552,53591.2068965517,14.0896551724138,0.13548275862069
"153","John Kasich","VA","Republican",5.11203007518797,82.9684210526316,24.0481203007519,52595.6090225564,20.8548872180451,0.0682105263157895
"154","John Kasich","WA","Republican",13.8102564102564,87.9333333333333,23.7589743589744,49359.9230769231,20.9666666666667,0.0806666666666667
"155","John Kasich","WI","Republican",3.55,90.0277777777778,20.8611111111111,49474.5833333333,17.7013888888889,0.121194444444444
"156","John Kasich","WV","Republican",1.25090909090909,81.6636363636364,14.6945454545455,38216.3454545455,18.92,0.0555090909090909
"157","Marco Rubio","AL","Republican",3.54029850746269,78.9358208955224,15.9985074626866,37778.7164179105,21.0029850746269,0.149194029850746
"158","Marco Rubio","AR","Republican",5.11333333333333,80.8613333333333,14.344,35861.8133333333,16.848,0.200053333333333
"159","Marco Rubio","FL","Republican",13.4611940298507,83.1119402985075,19.8358208955224,43715.9253731343,19.9402985074627,0.213791044776119
"160","Marco Rubio","GA","Republican",6.28993710691824,79.3610062893082,16.6842767295597,40365.0314465409,20.5553459119497,0.174672955974843
"161","Marco Rubio","HI","Republican",10.9,90.4,27.125,62394.5,30.075,0.1185
"162","Marco Rubio","IA","Republican",4.44444444444444,90.1393939393939,19.6686868686869,49242.9797979798,14.7868686868687,0.188555555555556
"163","Marco Rubio","ID","Republican",12.5977272727273,86.2159090909091,20.25,42883.9545454545,16.0931818181818,0.153545454545455
"164","Marco Rubio","IL","Republican",4.62574257425743,87.8861386138614,19.2980198019802,49058.3168316832,17.7158415841584,0.0687623762376238
"165","Marco Rubio","KY","Republican",2.33,78.4,14.7208333333333,38526.05,15.3841666666667,0.132108333333333
"166","Marco Rubio","LA","Republican",3.3796875,78.921875,15.6078125,42016.453125,21.03125,0.0978125
"167","Marco Rubio","MI","Republican",3.38795180722892,88.6349397590361,19.5698795180723,43618.2168674699,21.0192771084337,0.0866746987951807
"168","Marco Rubio","MO","Republican",2.7504347826087,84.075652173913,16.4530434782609,41126.1304347826,15.8417391304348,0.0482608695652174
"169","Marco Rubio","MS","Republican",2.42682926829268,77.7573170731707,16.0463414634146,34599.7682926829,20.7170731707317,0.0462560975609756
"170","Marco Rubio","NC","Republican",7.017,81.995,19.638,41523.77,22.555,0.06531
"171","Marco Rubio","NV","Republican",17.8823529411765,85.6470588235294,17.2764705882353,52270.6470588235,19.0882352941176,0.197588235294118
"172","Marco Rubio","OH","Republican",2.55227272727273,87.0840909090909,18.2318181818182,47136.2954545455,22.3659090909091,0.0249090909090909
"173","Marco Rubio","OK","Republican",8.6038961038961,84.338961038961,18.0948051948052,42642.7662337662,14.7987012987013,0.201246753246753
"174","Marco Rubio","SC","Republican",4.46304347826087,80.7413043478261,18.7673913043478,39188.7826086957,23.6086956521739,0.206304347826087
"175","Marco Rubio","TN","Republican",3.35052631578947,79.9821052631579,15.5157894736842,39357.747368421,18.2831578947368,0.160178947368421
"176","Marco Rubio","TX","Republican",33.9311023622047,78.248031496063,17.6874015748032,45651,12.5594488188976,0.126728346456693
"177","Marco Rubio","VA","Republican",5.11203007518797,82.9684210526316,24.0481203007519,52595.6090225564,20.8548872180451,0.267218045112782
"178","Ted Cruz","AL","Republican",3.54029850746269,78.9358208955224,15.9985074626866,37778.7164179105,21.0029850746269,0.205567164179104
"179","Ted Cruz","AR","Republican",5.11333333333333,80.8613333333333,14.344,35861.8133333333,16.848,0.30216
"180","Ted Cruz","AZ","Republican",30.62,82.2333333333333,18.3666666666667,42891.2666666667,22.6666666666667,0.291866666666667
"181","Ted Cruz","CA","Republican",29.8465517241379,82.8155172413793,25.1431034482759,55558.0172413793,25.2810344827586,0.0836724137931034
"182","Ted Cruz","DE","Republican",8.53333333333333,86.7333333333333,25.8,57465.3333333333,25.6666666666667,0.160666666666667
"183","Ted Cruz","FL","Republican",13.4611940298507,83.1119402985075,19.8358208955224,43715.9253731343,19.9402985074627,0.209417910447761
"184","Ted Cruz","GA","Republican",6.28993710691824,79.3610062893082,16.6842767295597,40365.0314465409,20.5553459119497,0.233610062893082
"185","Ted Cruz","HI","Republican",10.9,90.4,27.125,62394.5,30.075,0.3145
"186","Ted Cruz","IA","Republican",4.44444444444444,90.1393939393939,19.6686868686869,49242.9797979798,14.7868686868687,0.298707070707071
"187","Ted Cruz","ID","Republican",12.5977272727273,86.2159090909091,20.25,42883.9545454545,16.0931818181818,0.428568181818182
"188","Ted Cruz","IL","Republican",4.62574257425743,87.8861386138614,19.2980198019802,49058.3168316832,17.7158415841584,0.352821782178218
"189","Ted Cruz","IN","Republican",3.83152173913044,86.0934782608696,17.5130434782609,47863.2282608696,18.2184782608696,0.341282608695652
"190","Ted Cruz","KY","Republican",2.33,78.4,14.7208333333333,38526.05,15.3841666666667,0.32955
"191","Ted Cruz","LA","Republican",3.3796875,78.921875,15.6078125,42016.453125,21.03125,0.37790625
"192","Ted Cruz","MD","Republican",5.68333333333333,88.2333333333333,29.5958333333333,69403.9166666667,27.3666666666667,0.186
"193","Ted Cruz","MI","Republican",3.38795180722892,88.6349397590361,19.5698795180723,43618.2168674699,21.0192771084337,0.263807228915663
"194","Ted Cruz","MO","Republican",2.7504347826087,84.075652173913,16.4530434782609,41126.1304347826,15.8417391304348,0.393226086956522
"195","Ted Cruz","MS","Republican",2.42682926829268,77.7573170731707,16.0463414634146,34599.7682926829,20.7170731707317,0.348048780487805
"196","Ted Cruz","MT","Republican",2.67678571428571,90.1803571428571,22.1017857142857,43596.3392857143,8,0.0849821428571429
"197","Ted Cruz","NC","Republican",7.017,81.995,19.638,41523.77,22.555,0.36486
"198","Ted Cruz","NE","Republican",6.33225806451613,90.8548387096774,19.9924731182796,46594.623655914,9.26236559139785,0.176494623655914
"199","Ted Cruz","NJ","Republican",16.6666666666667,88.2095238095238,33.7,72386.8095238095,26.7714285714286,0.0676666666666667
"200","Ted Cruz","NM","Republican",47.0181818181818,82.0636363636364,20.4545454545455,40431.5757575758,23.4818181818182,0.146545454545455
"201","Ted Cruz","NV","Republican",17.8823529411765,85.6470588235294,17.2764705882353,52270.6470588235,19.0882352941176,0.261235294117647
"202","Ted Cruz","NY","Republican",7.5258064516129,87.7241935483871,25.7774193548387,54496,24.6145161290323,0.171048387096774
"203","Ted Cruz","OH","Republican",2.55227272727273,87.0840909090909,18.2318181818182,47136.2954545455,22.3659090909091,0.150909090909091
"204","Ted Cruz","OK","Republican",8.6038961038961,84.338961038961,18.0948051948052,42642.7662337662,14.7987012987013,0.370207792207792
"205","Ted Cruz","OR","Republican",11.5694444444444,88.2305555555556,22.3027777777778,45103.4166666667,20.8333333333333,0.166027777777778
"206","Ted Cruz","PA","Republican",4.03283582089552,87.910447761194,20.8223880597015,49212.8208955224,21.9582089552239,0.217298507462687
"207","Ted Cruz","SC","Republican",4.46304347826087,80.7413043478261,18.7673913043478,39188.7826086957,23.6086956521739,0.228630434782609
"208","Ted Cruz","SD","Republican",2.81060606060606,88.2454545454545,21.4439393939394,45649.9848484848,8.19848484848485,0.168727272727273
"209","Ted Cruz","TN","Republican",3.35052631578947,79.9821052631579,15.5157894736842,39357.747368421,18.2831578947368,0.247610526315789
"210","Ted Cruz","TX","Republican",33.9311023622047,78.248031496063,17.6874015748032,45651,12.5594488188976,0.463755905511811
"211","Ted Cruz","UT","Republican",8.88620689655172,90.5310344827586,23.5586206896552,53591.2068965517,14.0896551724138,0.659896551724138
"212","Ted Cruz","VA","Republican",5.11203007518797,82.9684210526316,24.0481203007519,52595.6090225564,20.8548872180451,0.173857142857143
"213","Ted Cruz","WA","Republican",13.8102564102564,87.9333333333333,23.7589743589744,49359.9230769231,20.9666666666667,0.0984358974358974
"214","Ted Cruz","WI","Republican",3.55,90.0277777777778,20.8611111111111,49474.5833333333,17.7013888888889,0.418111111111111
"215","Ted Cruz","WV","Republican",1.25090909090909,81.6636363636364,14.6945454545455,38216.3454545455,18.92,0.084
