"","lon","lat"
"143",-73.9848661,40.7646302
"144",-73.9649721,40.7630942
"145",-73.9660726,40.8042068
"146",-97.303377,32.743164
"147",-73.9734474,40.7959842
"148",-73.9773515,40.7491948
"149",-74.0005779,40.7363655
"150",-73.9848661,40.7646302
"151",-73.9769166,40.7270107
"152",-73.9616485,40.7584214
"153",-73.9922148,40.7579169
"154",-74.0108719,40.7151628
"155",-89.0648674,42.3162191
"156",-74.0060289,40.7487477
"157",-73.9790913,40.7546404
"158",-118.276352,33.93718
"159",-73.986874,40.7648322
"160",-73.9766622,40.7656667
"161",-74.0179635,40.7099212
"162",-73.9889523,40.7628326
"163",-73.9953177,40.7436585
"164",-73.9827652,40.7761347
"165",-73.964254,40.8031358
"166",-73.941581,40.817489
"167",-74.0111321,40.7217888
"168",-70.8642359,43.266434
"169",-78.7644866,39.6502605
"170",-73.9979574,40.7375182
"171",-73.9851829,40.7288329
"172",-74.0126088,40.7160005
"173",-75.3754095,40.6122415
"174",-95.9871749,36.132658
"175",-73.9434607,40.8103973
"176",-73.9896254,40.7427273
"177",-73.9848661,40.7646302
"178",-73.9871806,40.7394669
"179",-73.2939348,44.781012
"180",-73.9793198,40.7575257
"181",-73.9360675,40.8027724
"182",-73.9531633,40.8054587
"183",-73.9749494,40.7908259
"184",-73.970743,40.7592574
"185",-73.9475338,40.8351599
"186",-73.9524367,40.8196791
"187",-73.942301,40.823284
"188",-73.9596287,40.7750023
"189",-73.9781086,40.7421984
"190",-74.0118078,40.7071269
"191",130.979151,45.298315
"192",-73.9838114,40.7501161
"193",-74.0094353,40.7217569
"194",-74.0060133,40.7176819
"195",-74.0060133,40.7176819
"196",-73.968106,40.7549337
"197",-73.9843923,40.7432347
"198",-73.9848661,40.7646302
"199",-73.9725287,40.7463583
"200",-73.9819026,40.7380251
"201",-73.9831793,40.7700833
"202",-73.9896254,40.7427273
"203",-73.9793198,40.7575257
"204",-73.9766622,40.7656667
"205",-73.2545537,42.4479717
"206",-73.9493708,40.8058611
"207",-73.9880747,40.7628948
"208",-73.9736435,40.7484906
"209",-73.971305,40.7456286
"210",-73.2545537,42.4479717
"211",-73.941104,40.7944869
"212",-73.9924289,40.7405187
"213",-73.9934462,40.7348057
"214",-73.9896254,40.7427273
"215",-117.1589537,32.7122412
"216",-74.0108091,40.7160466
"217",-73.9526021,40.7839082
"218",-73.9843923,40.7432347
"219",-111.6987723,40.2971361
"220",130.979151,45.298315
"221",-73.9485774,40.7827522
"222",-73.9665329,40.7897119
"223",-87.6294257,41.7215091
"224",-73.9526021,40.7839082
"225",-73.9924289,40.7405187
"226",-73.9517903,40.7690465
"227",-73.9653115,40.8036138
"228",-73.9896254,40.7427273
"229",-71.829556,41.365088
"230",-74.007898,40.7188469
"231",-74.007898,40.7188469
"232",-74.0060133,40.7176819
"233",-74.0026837,40.7226777
"234",-75.6138526,43.9829962
"235",-74.007284,40.7138809
"236",-74.207193,40.817056
"237",-73.9797522,40.777534
"238",-73.96609,40.757719
"239",-88.3547091,41.6841268
"240",-73.9980594,40.7216981
"241",-89.0656828,42.3162723
"242",-73.9829857,40.7803238
"243",-73.9793278,40.7290717
"244",-88.3547091,41.6841268
"245",-73.9922148,40.7579169
"246",-74.0169554,40.7069651
"247",-73.9499061,40.7835297
"248",-73.95341,40.769888
"249",-73.9534574,40.8083916
"250",-73.941739,40.807698
"251",-73.9349259,40.8503252
"252",-73.9810253,40.7697798
"253",-73.9896254,40.7427273
"254",-70.8642359,43.266434
"255",-70.8642359,43.266434
"256",-74.0005779,40.7363655
"257",-74.0005779,40.7363655
"258",-74.0094353,40.7217569
"259",-75.6138526,43.9829962
"260",-73.9809365,40.7619422
"261",-73.994225,40.764641
"262",-73.9822089,40.7510105
"263",-73.9843923,40.7432347
"264",-73.9499061,40.7835297
"265",-73.961718,40.7634372
"266",-89.0648674,42.3162191
"267",-74.0068468,40.7142311
"268",-75.6124243,43.982662
"269",-74.016943,40.7062843
"270",-73.9711907,40.7884748
"271",-74.0180757,40.70924
"272",-74.0166546,40.7088321
"273",-73.9717988,40.7616335
"274",-73.9717988,40.7616335
"275",-74.0005779,40.7363655
"276",-73.9685273,40.7868203
"277",-73.9607631,40.7978727
"278",-74.1105336,40.8458652
"279",-74.0127201,40.7140966
"280",-73.9896254,40.7427273
"281",-73.9546989,40.7855606
"282",-74.0052761,40.7376678
"283",-73.9855079,40.7408556
"284",-73.9802945,40.7816156
"285",-74.0091535,40.7145063
"286",-73.9819026,40.7380251
"287",-75.3754095,40.6122415
"288",-71.829487,41.364871
"289",-73.9720177,40.795168
"290",-73.9953977,40.760252
"291",-73.9773515,40.7491948
"292",-73.9698147,40.7643042
"293",-73.9843051,40.7601778
"294",-73.9527658,40.7667165
"295",-74.013379,40.7089944
"296",-73.9437078,40.8296179
"297",-73.9505037,40.8126183
"298",-73.9956783,40.724474
"299",-73.9542538,40.7808106
"300",-73.9660127,40.7731666
"301",-75.6124243,43.982662
"302",-73.9819026,40.7380251
"303",-74.0003716,40.7483504
"304",-87.6127604,41.7440071
"305",-73.960451,40.7628216
"306",-73.969248,40.7545711
"307",-73.9489049,40.7782006
"308",-73.6607652,40.5872333
"309",-73.6607652,40.5872333
"310",-73.9979483,40.7414823
"311",-73.994225,40.764641
"312",-73.9825518,40.7783581
"313",-73.950147,40.6470929
"314",-73.99307,40.746902
"315",-73.9823843,40.779156
"316",-73.9474461,40.7882242
"317",-73.958089,40.801149
"318",-73.941247,40.7885176
"319",-74.0093524,40.7229769
"320",-76.2929004,36.8694304
"321",-73.9626525,40.7642723
"322",-74.0047271,40.7292424
"323",-73.9499061,40.7835297
"324",-73.9838114,40.7501161
"325",-73.9671398,40.7573349
"326",-74.0106248,40.7064181
"327",-73.9480656,40.801161
"328",-73.9922148,40.7579169
"329",-73.9688869,40.7597396
"330",-74.0060007,40.7083083
"331",-73.9717613,40.7451742
"332",-73.9474461,40.7882242
"333",-73.9474461,40.7882242
"334",-74.0138816,40.7077056
"335",-74.0068413,40.7081429
"336",-73.9712736,40.7529828
"337",-73.9996876,40.7365901
"338",-74.0047735,40.7401397
"339",-74.0109887,40.7228826
"340",-73.9896254,40.7427273
"341",-79.9913932,40.4403919
"342",-73.9873604,40.7188723
"343",-74.0079713,40.715436
"344",-73.9773515,40.7491948
"345",-73.9919193,40.7604038
"346",-73.9546989,40.7855606
"347",-73.9979201,40.7186402
"348",-122.3417576,47.6094834
"349",-74.003986,40.7217427
"350",-74.0014751,40.7395697
"351",-73.9873785,40.759916
"352",-88.3547091,41.6841268
"353",-73.9916562,40.7199351
"354",-97.3255935,35.6640459
"355",-73.9394064,40.8240212
"356",-73.952317,40.7719586
"357",-73.2939348,44.781012
"358",-73.9568006,40.7661506
"359",-73.9805813,40.7741539
"360",-73.9474461,40.7882242
"361",-73.9794927,40.7449782
"362",-73.2939348,44.781012
"363",-73.9996876,40.7365901
"364",-74.0093524,40.7229769
"365",-73.9558638,40.7788961
"366",-73.9996876,40.7365901
"367",-74.0005779,40.7363655
"368",-73.9855675,40.7450704
"369",-74.000787,40.733519
"370",-73.9833296,40.7419534
"371",-74.0079713,40.715436
"372",-74.0079713,40.715436
"373",-73.968106,40.7549337
"374",-73.968106,40.7549337
"375",-76.2929004,36.8694304
"376",-73.9835173,40.7417245
"377",-73.968106,40.7549337
"378",-73.968106,40.7549337
"379",-73.9499061,40.7835297
"380",-73.9629756,40.756135
"381",-95.9871749,36.132658
"382",-73.9736435,40.7484906
"383",-73.9959078,40.7179405
"384",-73.9760132,40.7896779
"385",-73.9474461,40.7882242
"386",-73.9831913,40.7203953
"387",-73.958089,40.801149
"388",-73.9809108,40.7491444
"389",-73.2939348,44.781012
"390",-73.949009,40.8320434
"391",-73.9717988,40.7616335
"392",-74.0088016,40.7255333
"393",-74.0060133,40.7176819
"394",-74.0127201,40.7140966
"395",-74.0127201,40.7140966
"396",-74.0060133,40.7176819
"397",-94.588963,39.100153
"398",-73.9900628,40.7751099
"399",-73.9615189,40.7147805
"400",-73.984813,40.7438726
"401",-73.979109,40.7778174
"402",-73.9835173,40.7417245
"403",-73.9916562,40.7199351
"404",-73.9741844,40.7443331
"405",-74.0015879,40.748079
"406",-73.9646624,40.7929093
"407",-73.9725287,40.7463583
"408",-73.9499061,40.7835297
"409",-73.9874997,40.7693647
"410",-73.9858662,40.7715251
"411",-73.9641006,40.7560351
"412",-73.9741844,40.7443331
"413",-73.9981875,40.7417517
"414",-73.9692225,40.751363
"415",-74.0138816,40.7077056
"416",-74.0076191,40.7460874
"417",-73.9846618,40.7371882
"418",-119.7887088,36.6633276
"419",-73.9772461,40.760825
"420",-70.8642359,43.266434
"421",-73.9996876,40.7365901
"422",-73.9838114,40.7501161
"423",-74.0093777,40.7254054
"424",-73.9649721,40.7630942
"425",-73.990137,40.764356
"426",-74.0060133,40.7176819
"427",-73.9472535,40.7723754
"428",-73.9772461,40.760825
"429",-70.8642359,43.266434
"430",-73.9835173,40.7417245
"431",-73.9522581,40.7816946
"432",-89.0648674,42.3162191
"433",-73.9835173,40.7417245
"434",-72.628405,42.227317
"435",-73.9833296,40.7419534
"436",-122.3417576,47.6094834
"437",-73.9841263,40.7667994
"438",-73.9868392,40.7324589
"439",-74.0069297,40.7101052
"440",-73.9787913,40.7844753
"441",-73.9617453,40.7674319
"442",-73.9563866,40.7760027
"443",-73.9825389,40.7614321
"444",-73.9712061,40.750593
"445",-73.9943421,40.7606144
"446",-74.0060007,40.7083083
"447",-73.9716489,40.7535408
"448",-118.407473,33.879003
"449",-73.949009,40.8320434
"450",-73.975299,40.795468
"451",-73.9875777,40.7435938
"452",-76.2929004,36.8694304
"453",-72.628405,42.227317
"454",-73.9549436,40.7730272
"455",-73.9871806,40.7394669
"456",-73.9797243,40.7642055
"457",-73.9499061,40.7835297
"458",-73.9558338,40.7747806
"459",-74.483982,40.795093
"460",-89.0664877,42.3162011
"461",-73.9474461,40.7882242
"462",-73.951086,40.779555
"463",-73.9353178,40.8525876
"464",-73.9987741,40.7412267
"465",-73.9717988,40.7616335
"466",-73.9996876,40.7365901
"467",-73.9772461,40.760825
"468",-74.0101939,40.722346
"469",-73.9954844,40.7453038
"470",-73.9996876,40.7365901
"471",-73.999968,40.7258784
"472",-76.2929004,36.8694304
"473",-73.9819026,40.7380251
"474",-73.950007,40.804115
"475",-73.966835,40.802363
"476",-73.9749494,40.7908259
"477",-73.9490493,40.7962914
"478",-74.001585,40.7239771
"479",-73.9782096,40.7851272
"480",-73.9896254,40.7427273
"481",-73.9848661,40.7646302
"482",-73.960451,40.7628216
"483",-73.9873785,40.759916
"484",-111.9803844,41.2423691
"485",-73.9720177,40.795168
"486",-73.9499061,40.7835297
"487",-73.9749716,40.7894893
"488",-74.0003305,40.7458036
"489",-118.2760214,33.9190733
"490",-73.946429,40.795909
"491",-73.9775853,40.7880864
"492",-73.972482,40.785151
"493",-73.9474461,40.7882242
"494",-74.0166092,40.7085414
"495",-73.9808994,40.7776406
"496",-73.2545537,42.4479717
"497",-73.9349259,40.8503252
"498",-73.9772461,40.760825
"499",-74.1105336,40.8458652
"500",-73.9631442,40.7654964
"501",-74.0087133,40.7248466
"502",-73.9816928,40.7740117
"503",-74.0060133,40.7176819
"504",-73.9649721,40.7630942
"505",-73.9833296,40.7419534
"506",-73.9979201,40.7186402
"507",-73.9819026,40.7380251
"508",-73.9809875,40.743392
"509",-73.9842884,40.7743386
"510",-73.9819026,40.7380251
"511",-73.9894648,40.7652278
"512",130.9823732,45.3005709
"513",-73.9769166,40.7270107
"514",-73.9702633,40.7912666
"515",-74.0079954,40.7051404
"516",-73.985702,40.767207
"517",-73.9559602,40.7785142
"518",-84.252281,39.672092
"519",-73.9829857,40.7803238
"520",-73.9808649,40.7727118
"521",-73.9943421,40.7606144
"522",-73.9943421,40.7606144
"523",-73.9699738,40.7911476
"524",-118.407473,33.879003
"525",-73.9774657,40.7771953
"526",-73.9716489,40.7535408
"527",-73.973253,40.7472792
"528",-73.9880747,40.7628948
"529",-73.9896254,40.7427273
"530",-73.9597685,40.7800693
"531",-74.0005779,40.7363655
"532",-73.9609519,40.7602757
"533",-74.0060133,40.7176819
"534",-73.968106,40.7549337
"535",-73.961552,40.76214
"536",-73.9979201,40.7186402
"537",-73.9848661,40.7646302
"538",-73.9861859,40.7419646
"539",-73.9896254,40.7427273
"540",-73.9444352,40.8027537
"541",-73.9698223,40.7614822
"542",-89.0664877,42.3162011
"543",-73.954444,40.773366
"544",-73.961718,40.7634372
"545",-73.954444,40.773366
"546",-73.973253,40.7472792
"547",-73.9846893,40.76783
"548",-73.9649319,40.7945333
"549",-73.942301,40.823284
"550",-74.0071785,40.7056884
"551",-73.9851656,40.7669499
"552",-73.948381,40.772005
"553",-71.0709346,42.3601112
"554",-71.0709346,42.3601112
"555",-73.9922161,40.7392618
"556",-73.9802945,40.7816156
"557",-73.968106,40.7549337
"558",-73.9954844,40.7453038
"559",-74.008418,40.7230821
"560",-73.9819026,40.7380251
"561",-73.9738704,40.7907273
"562",-73.9819026,40.7380251
"563",-73.9848661,40.7646302
"564",-73.9916562,40.7199351
"565",-73.975299,40.795468
"566",-73.968106,40.7549337
"567",-73.9842195,40.7436158
"568",-73.9941005,40.755926
"569",-73.9394064,40.8240212
"570",-73.9937647,40.7632805
"571",-73.9838114,40.7501161
"572",-73.9852429,40.7641487
"573",-74.016035,40.7093441
"574",-93.2866578,44.9519604
"575",-73.8870494,40.9459356
"576",-73.993373,40.721138
"577",-73.9353178,40.8525876
"578",-73.9896254,40.7427273
"579",-73.9816928,40.7740117
"580",-74.0060133,40.7176819
"581",-74.0079954,40.7051404
"582",-73.9649721,40.7630942
"583",-74.0077378,40.7186495
"584",-73.9697125,40.7967953
"585",-74.0003716,40.7483504
"586",-73.9563866,40.7760027
"587",-74.0005779,40.7363655
"588",-74.0005779,40.7363655
"589",-74.0005779,40.7363655
"590",-74.0079954,40.7051404
"591",-73.9848661,40.7646302
"592",-73.9859404,40.7635957
"593",-73.9922148,40.7579169
"594",-73.9793278,40.7290717
"595",-73.9853668,40.7400367
"596",-73.9623884,40.7954659
"597",-73.949644,40.8286696
"598",-74.0179635,40.7099212
"599",-74.0138816,40.7077056
"600",-73.9806267,40.741698
"601",-73.9353178,40.8525876
"602",-73.9474461,40.7882242
"603",-73.9353178,40.8525876
"604",-73.9670504,40.7059086
"605",-73.9353178,40.8525876
"606",-73.9896254,40.7427273
"607",-70.8642359,43.266434
"608",-70.8642359,43.266434
"609",-73.9896254,40.7427273
"610",-74.0060133,40.7176819
"611",-73.9802945,40.7816156
"612",-73.9819026,40.7380251
"613",-74.002189,40.707992
"614",-73.9922148,40.7579169
"615",-73.9922148,40.7579169
"616",-74.0138816,40.7077056
"617",-74.0071785,40.7056884
"618",-73.9434314,40.7946024
"619",-73.9353178,40.8525876
"620",-73.9353178,40.8525876
"621",-73.9822972,40.7801634
"622",-73.2545537,42.4479717
"623",-73.2545537,42.4479717
"624",-73.9353178,40.8525876
"625",-73.9475338,40.8351599
"626",-94.5853555,39.1000145
"627",-73.9676949,40.7525281
"628",-73.9805362,40.7835935
"629",-73.9810253,40.7697798
"630",-74.0060133,40.7176819
"631",-73.9560039,40.768354
"632",-73.9877211,40.7329148
"633",-73.9675225,40.7555746
"634",-73.9670645,40.7680954
"635",-73.9725287,40.7463583
"636",-73.9896254,40.7427273
"637",-73.9739779,40.762309
"638",-73.9819026,40.7380251
"639",-121.4351243,37.7397273
"640",-74.0093136,40.7320578
"641",-73.9894047,40.7714442
"642",-73.9826249,40.7495857
"643",-73.9725287,40.7463583
"644",-72.628405,42.227317
"645",-73.96145,40.7641367
"646",-73.9433039,40.8087559
"647",-73.9790289,40.7439797
"648",-73.988212,40.766307
"649",-73.9736435,40.7484906
"650",-74.0157157,40.7062146
"651",-73.954531,40.806892
"652",-75.9130691,42.0984135
"653",-74.0127201,40.7140966
"654",-74.0014751,40.7395697
"655",-71.103366,42.12319
"656",-73.9822972,40.7801634
"657",-73.2545537,42.4479717
"658",-73.2545537,42.4479717
"659",-73.9353178,40.8525876
"660",-73.9475338,40.8351599
"661",-94.5853555,39.1000145
"662",-73.9676949,40.7525281
"663",-73.9805362,40.7835935
"664",-73.9810253,40.7697798
"665",-74.0060133,40.7176819
"666",-73.9560039,40.768354
"667",-73.9877211,40.7329148
"668",-73.9675225,40.7555746
"669",-73.9670645,40.7680954
"670",-73.9725287,40.7463583
"671",-73.9896254,40.7427273
"672",-73.9739779,40.762309
"673",-73.9819026,40.7380251
"674",-121.4351243,37.7397273
"675",-74.0093136,40.7320578
"676",-73.9894047,40.7714442
"677",-73.9826249,40.7495857
"678",-73.9725287,40.7463583
"679",-72.628405,42.227317
"680",-73.96145,40.7641367
"681",-73.9433039,40.8087559
"682",-73.9790289,40.7439797
"683",-73.988212,40.766307
"684",-73.9736435,40.7484906
"685",-74.0157157,40.7062146
"686",-73.954531,40.806892
"687",-75.9130691,42.0984135
"688",-74.0127201,40.7140966
"689",-74.0014751,40.7395697
"690",-71.103366,42.12319
"691",-73.9793198,40.7575257
"692",-74.207193,40.817056
"693",-74.0065609,40.7099264
"694",-73.9678483,40.7531669
"695",-73.9995588,40.7618116
"696",-74.0033324,40.7224007
"697",-73.9833296,40.7419534
"698",-74.0008665,40.7413626
"699",-73.9646624,40.7929093
"700",-87.631674,41.7127261
"701",-73.9654889,40.7625289
"702",-73.9814456,40.7629863
"703",-74.0048064,40.7165872
"704",-95.9871749,36.132658
"705",-73.958189,40.7635281
"706",-74.0107169,40.7089188
"707",-97.7405486,30.2674422
"708",-73.9768657,40.782238
"709",-73.9822972,40.7801634
"710",-73.9822972,40.7801634
"711",-73.975299,40.795468
"712",-73.9402031,40.8265042
"713",-73.9538554,40.6100623
"714",-73.9900628,40.7751099
"715",-73.9717988,40.7616335
"716",-73.9909786,40.7745737
"717",-74.0060133,40.7176819
"718",-73.9896254,40.7427273
"719",-73.9522581,40.7816946
"720",-73.9829857,40.7803238
"721",-73.9873785,40.759916
"722",-73.967001,40.756366
"723",-73.9845471,40.7434173
"724",-74.0014751,40.7395697
"725",-73.9691115,40.6197017
"726",-73.9691115,40.6197017
"727",-73.9933819,40.7230937
"728",-74.0032346,40.710151
"729",-73.9819026,40.7380251
"730",-74.0169554,40.7069651
"731",-73.9939189,40.7629377
"732",-73.9922148,40.7579169
"733",-73.9769166,40.7270107
"734",-73.9816121,40.7771616
"735",-74.0176786,40.7101846
"736",-73.9636074,40.6803578
"737",-73.973253,40.7472792
"738",-87.629623,41.629592
"739",-74.0307214,40.6136484
"740",-74.0307214,40.6136484
"741",-73.8847926,40.6548451
"742",-73.8847926,40.6548451
"743",-73.765848,40.916738
"744",-73.765848,40.916738
"745",-73.9717988,40.7616335
"746",-73.9717988,40.7616335
"747",-73.9717988,40.7616335
"748",-71.0709346,42.3601112
"749",-74.0127201,40.7140966
"750",-73.9815581,40.76912
"751",-93.1842059,44.9419572
"752",-74.007898,40.7188469
"753",-74.0127201,40.7140966
"754",-73.9845471,40.7434173
"755",-74.0060133,40.7176819
"756",-73.968106,40.7549337
"757",-74.0060133,40.7176819
"758",-74.0111321,40.7217888
"759",-73.9739779,40.762309
"760",-73.9979201,40.7186402
"761",-73.968106,40.7549337
"762",-73.9833296,40.7419534
"763",-73.9979201,40.7186402
"764",-73.9550512,40.7667795
"765",-73.968106,40.7549337
"766",-73.9819026,40.7380251
"767",-73.9979201,40.7186402
"768",-73.9819026,40.7380251
"769",-74.0169554,40.7069651
"770",-74.0106248,40.7064181
"771",-73.9833296,40.7419534
"772",-73.9979201,40.7186402
"773",-73.9873225,40.7314208
"774",-73.9499061,40.7835297
"775",-75.4703238,40.6033038
"776",-74.0014751,40.7395697
"777",144.9591851,-37.8190675
"778",-156.6693339,20.8612572
"779",-73.9819026,40.7380251
"780",-74.0073055,40.7389021
"781",-75.154312,39.9563026
"782",-73.9585996,40.7733233
"783",-74.0173301,40.7098964
"784",-73.2545537,42.4479717
"785",-73.9675225,40.7555746
"786",144.9592286,-37.8169785
"787",-73.9557811,40.7802076
"788",-73.9910226,40.7153927
"789",-73.9470762,40.8004988
"790",-73.9909473,40.658709
"791",-73.9440184,40.6907043
"792",-73.945382,40.711899
"793",-73.9656471,40.79355
"794",-74.0138816,40.7077056
"795",-73.9931945,40.6647103
"796",-77.0286087,40.1532426
"797",-74.0166546,40.7088321
"798",-73.9445948,40.8195895
"799",-73.9402031,40.8265042
"800",-73.9796131,40.625585
"801",-73.9953177,40.7436585
"802",-73.9717988,40.7616335
"803",-74.0014751,40.7395697
"804",-73.9530128,40.7912098
"805",-74.0127201,40.7140966
"806",-73.9676949,40.7525281
"807",-72.628405,42.227317
"808",-73.9722132,40.7908614
"809",-73.9527658,40.7667165
"810",-73.975299,40.795468
"811",-71.0721971,42.2946876
"812",-73.9499061,40.7835297
"813",-73.9833296,40.7419534
"814",-73.960451,40.7628216
"815",-118.2433636,34.0521935
"816",-73.9848661,40.7646302
"817",-73.9845471,40.7434173
"818",-73.9813438,40.7746936
"819",-73.993373,40.721138
"820",-87.625281,41.678257
"821",-73.9819026,40.7380251
"822",-73.9825389,40.7614321
"823",-73.9671398,40.7573349
"824",144.9592286,-37.8169785
"825",-73.9781086,40.7421984
"826",-73.9988112,40.7120449
"827",-73.9721831,40.6493886
"828",-74.01392,40.7129649
"829",-73.9679836,40.7540564
"830",-73.979689,40.7502005
"831",-73.971305,40.7456286
"832",-73.9493898,40.7841014
"833",-73.9822089,40.7510105
"834",-73.9474461,40.7882242
"835",-122.3294146,47.6030559
"836",-73.9671398,40.7573349
"837",-73.9617453,40.7674319
"838",-73.9671398,40.7573349
"839",-73.9473006,40.7895295
"840",-73.9611465,40.7615278
"841",-73.9879413,40.607036
"842",-73.9717988,40.7616335
"843",-71.0960169,42.3794495
"844",-71.0960169,42.3794495
"845",-73.9591266,40.7753422
"846",-73.9996876,40.7365901
"847",-73.9996876,40.7365901
"848",-74.0060133,40.7176819
"849",-73.9549436,40.7730272
"850",-73.9896254,40.7427273
"851",-74.207193,40.817056
"852",-75.6132192,43.9829542
"853",-73.9813438,40.7746936
"854",-73.9676949,40.7525281
"855",-73.9942173,40.742833
"856",-71.1766995,42.354402
"857",-73.9756497,40.7823387
"858",-73.995903,40.748427
"859",-73.9645128,40.7694918
"860",-122.3294146,47.6030559
"861",-73.963672,40.7942319
"862",-90.0520244,35.143632
"863",-74.0015855,40.7253549
"864",-73.9852429,40.7641487
"865",-74.0040269,40.744918
"866",-73.9811807,40.7715807
"867",-73.993516,40.760741
"868",-71.0960169,42.3794495
"869",-75.6134803,43.9829973
"870",-73.9656471,40.79355
"871",-86.10052,42.775506
"872",-73.9499061,40.7835297
"873",-73.975299,40.795468
"874",-74.0138816,40.7077056
"875",-89.0664877,42.3162011
"876",-73.978543,40.746168
"877",-73.9499061,40.7835297
"878",-73.948381,40.772005
"879",-73.9826427,40.7745812
"880",-73.9996876,40.7365901
"881",-73.9819026,40.7380251
"882",-73.9717613,40.7451742
"883",-73.9676949,40.7525281
"884",-73.9819026,40.7380251
"885",-73.9634835,40.7649552
"886",-73.9678483,40.7531669
"887",-73.9891488,40.7329826
"888",-73.9791979,40.6744904
"889",-74.0136353,40.7054139
"890",-122.3294146,47.6030559
"891",-73.9890846,40.7348011
