"","lon","lat"
"199",-73.9809365,40.7619422
"200",-118.2433636,34.0521935
"201",-73.9725287,40.7463583
"202",-73.9724043,40.7551234
"203",-75.4703238,40.6033038
"204",-73.9848661,40.7646302
"205",-73.994225,40.764641
"206",-73.9848661,40.7646302
"207",-89.0656828,42.3162723
"208",-118.407473,33.879003
"209",-73.950051,40.7685172
"210",-82.2050371,39.7206511
"211",-73.9651771,40.6766353
"212",-74.0157157,40.7062146
"213",-117.9119667,33.7451712
"214",-73.9529687,40.6995609
"215",-73.9482522,40.7819081
"216",-87.629623,41.629592
"217",-73.9881421,40.5920961
"218",-73.2545537,42.4479717
"219",-93.259485,44.939716
"220",-73.9004569,40.6372761
"221",-73.9060053,40.6310463
"222",-73.9590594,40.7741528
"223",-73.9590594,40.7741528
"224",-84.252281,39.672092
"225",-74.0159807,40.7173427
"226",-74.0048064,40.7165872
"227",-73.961718,40.7634372
"228",-74.1105336,40.8458652
"229",-73.9809365,40.7619422
"230",-89.6955376,41.787924
"231",-73.9954308,40.7374543
"232",-74.0048064,40.7165872
"233",-74.006301,40.714633
"234",-73.9996876,40.7365901
"235",-73.9499061,40.7835297
"236",-74.0029708,40.7186705
"237",-73.9631442,40.7654964
"238",-73.9967625,40.7358099
"239",-73.9711907,40.7884748
"240",-73.9573881,40.802067
"241",-73.9527658,40.7667165
"242",-73.9957049,40.7414862
"243",-73.9995588,40.7618116
"244",-73.9995588,40.7618116
"245",-73.9996232,40.7281303
"246",-74.0040732,40.7473979
"247",-73.9582851,40.691288
"248",-73.9797243,40.7642055
"249",-73.9499061,40.7835297
"250",-74.3745314,43.0051842
"251",-111.9803844,41.2423691
"252",-73.950168,40.726735
"253",-73.9757567,40.7440559
"254",-87.6318375,41.721398
"255",-73.975299,40.795468
"256",-73.964454,40.678859
"257",-73.9736853,40.7491205
"258",-73.942138,40.679442
"259",-87.9249104,41.8476359
"260",-73.9735422,40.5756434
"261",-121.5770215,37.0133103
"262",-71.0709346,42.3601112
"263",-74.0062061,40.7453394
"264",-74.0159807,40.7173427
"265",-74.0030312,40.7219639
"266",-80.079027,42.11428
"267",-73.9996876,40.7365901
"268",-73.9829857,40.7803238
"269",-73.9499061,40.7835297
"270",-73.9853668,40.7400367
"271",-73.9809365,40.7619422
"272",-96.7477243,40.2655713
"273",-99.0851712,40.7005255
"274",-99.0851712,40.7005255
"275",-75.1544909,39.955615
"276",-73.9646624,40.7929093
"277",-73.9510781,40.7813692
"278",-73.9841263,40.7667994
"279",-73.9499061,40.7835297
"280",-82.828467,35.891602
"281",-73.991471,40.668573
"282",-75.6149484,43.9827404
"283",-73.9838764,40.7649576
"284",-73.9890846,40.7348011
"285",-79.4309251,34.3376866
"286",-74.0013294,40.7088133
"287",-73.9809108,40.7491444
"288",-73.942301,40.823284
"289",-73.9814456,40.7629863
"290",-75.1552203,39.9356923
"291",-73.2545537,42.4479717
"292",-73.9540224,40.7820414
"293",-73.9515561,40.827197
"294",-73.942456,40.7895465
"295",-73.9735422,40.5756434
"296",-73.9425959,40.6621868
"297",-73.9999037,40.7294095
"298",-74.0030312,40.7219639
"299",-94.5853555,39.1000145
"300",-73.9717988,40.7616335
"301",-73.9896254,40.7427273
"302",-73.9996876,40.7365901
"303",-73.9809365,40.7619422
"304",-73.9896254,40.7427273
"305",-73.4514629,41.3974964
"306",-74.1105336,40.8458652
"307",-73.9546989,40.7855606
"308",-73.9705241,40.7970843
"309",-73.9499061,40.7835297
"310",-73.9809365,40.7619422
"311",-73.9646624,40.7929093
"312",-73.9641006,40.7560351
"313",-73.9654889,40.7625289
"314",-74.0083878,40.709695
"315",-73.9817405,40.7516627
"316",-122.3991068,37.7804075
"317",-89.0648674,42.3162191
"318",-96.7477243,40.2655713
"319",-73.9499061,40.7835297
"320",-73.9448486,40.7082815
"321",-74.0120345,40.7073153
"322",-73.963672,40.7942319
"323",-73.9776758,40.7835554
"324",-73.9499061,40.7835297
"325",-73.2939348,44.781012
"326",-87.6127604,41.7440071
"327",-73.9766622,40.7656667
"328",-87.9507151,42.061502
"329",-73.9490211,40.5868546
"330",-73.9825389,40.7614321
"331",-73.9880747,40.7628948
"332",-73.9611465,40.7615278
"333",-74.0173301,40.7098964
"334",-73.9735422,40.5756434
"335",-73.9097553,40.6246712
"336",-73.952634,40.8258918
"337",-73.9930244,40.7263229
"338",-73.9940867,40.7254563
"339",-94.5853555,39.1000145
"340",-73.9845471,40.7434173
"341",-73.9499061,40.7835297
"342",-73.9809365,40.7619422
"343",-74.1105336,40.8458652
"344",-75.1544909,39.955615
"345",-73.9843051,40.7601778
"346",-73.9499061,40.7835297
"347",-70.246456,43.666785
"348",-99.0851712,40.7005255
"349",-73.9841263,40.7667994
"350",-74.0052761,40.7376678
"351",-74.1105336,40.8458652
"352",-73.9894047,40.7714442
"353",-73.9996652,40.6934857
"354",-73.9514198,40.8091613
"355",-73.9499061,40.7835297
"356",-73.95341,40.769888
"357",-73.991841,40.6877497
"358",-99.0851712,40.7005255
"359",-75.9177002,42.0977373
"360",-87.6304074,41.6835933
"361",-73.9858662,40.7715251
"362",-73.960397,40.680919
"363",-75.6123722,43.9826101
"364",-87.8690313,41.1149716
"365",-73.9848661,40.7646302
"366",-75.1544909,39.955615
"367",-80.06097,26.78539
"368",-75.5157499,40.1340896
"369",-74.0083878,40.709695
"370",-73.9717613,40.7451742
"371",-73.9561651,40.7804161
"372",-73.9646624,40.7929093
"373",-73.9671398,40.7573349
"374",-74.0138816,40.7077056
"375",-73.9481067,40.8347848
"376",-73.9394064,40.8240212
"377",-73.950742,40.5928415
"378",-73.9639063,40.7731
"379",-73.9717988,40.7616335
"380",-93.1842059,44.9419572
"381",-73.9583877,40.7750593
"382",-88.9400996,42.3197507
"383",-73.9772461,40.760825
"384",-73.9717988,40.7616335
"385",-73.9845471,40.7434173
"386",-74.0030312,40.7219639
"387",-74.0108536,40.7249366
"388",-74.0159807,40.7173427
"389",-99.0851712,40.7005255
"390",-73.9996876,40.7365901
"391",-73.9925579,40.7437747
"392",-73.9631442,40.7654964
"393",-74.0087133,40.7248466
"394",-73.9809365,40.7619422
"395",-99.0851712,40.7005255
"396",-74.001361,40.685217
"397",-73.9809365,40.7619422
"398",-73.9947042,40.737495
"399",-73.9670383,40.7597232
"400",-73.724203,43.056671
"401",-73.9842884,40.7743386
"402",-73.9559479,40.7206588
"403",-73.946534,40.804295
"404",-78.873812,42.8856589
"405",-74.0138816,40.7077056
"406",-73.9499061,40.7835297
"407",-122.963076,38.25027
"408",-97.7489627,30.2604609
"409",-74.0093213,40.7060794
"410",-73.9656471,40.79355
"411",-74.0176786,40.7101846
"412",-73.979689,40.7502005
"413",-73.9490211,40.5868546
"414",-73.960397,40.680919
"415",-73.9490211,40.5868546
"416",-73.941247,40.7885176
"417",-74.0070698,40.6364856
"418",-80.0659653,26.7532734
"419",-73.9397715,40.79183
"420",-73.962042,40.658478
"421",-73.9393655,40.7157728
"422",-73.9758573,40.6048631
"423",-73.9377196,40.8555791
"424",-73.9717988,40.7616335
"425",-73.9717988,40.7616335
"426",-73.9583877,40.7750593
"427",-74.0108536,40.7249366
"428",-74.0046006,40.7173852
"429",-74.0046006,40.7173852
"430",-74.0030312,40.7219639
"431",-73.9842195,40.7436158
"432",-73.9835463,40.767898
"433",-73.9996876,40.7365901
"434",-74.0087133,40.7248466
"435",-73.975954,40.759071
"436",-99.0851712,40.7005255
"437",-73.9850755,40.7695424
"438",-99.0851712,40.7005255
"439",-73.9877278,40.7388584
"440",-74.0087133,40.7248466
"441",-73.9996876,40.7365901
"442",-73.9809365,40.7619422
"443",-73.960451,40.7628216
"444",-73.9848661,40.7646302
"445",-73.960397,40.680919
"446",-99.0851712,40.7005255
"447",-73.9717613,40.7451742
"448",-73.9555436,40.7330948
"449",-122.3966815,37.7854995
"450",-73.9905556,40.6857241
"451",-89.0664877,42.3162011
"452",-73.941081,40.7155262
"453",-75.1487589,39.9514633
"454",-73.941081,40.7155262
"455",-74.0017204,40.6846934
"456",-86.10052,42.775506
"457",-73.941081,40.7155262
"458",-118.2707641,33.9349806
"459",-122.3416585,47.6095267
"460",-73.9444352,40.8027537
"461",-73.9490211,40.5868546
"462",-73.941081,40.7155262
"463",-73.9827643,40.6931152
"464",-73.9735422,40.5756434
"465",-73.947894,40.804326
"466",-73.9429168,40.7204294
"467",-73.949009,40.8320434
"468",-73.9716012,40.6360115
"469",-73.9990645,40.736502
"470",-73.9675225,40.7555746
"471",-73.9809365,40.7619422
"472",-73.9519209,40.7743149
"473",-74.0087133,40.7248466
"474",-73.9519209,40.7743149
"475",-99.0851712,40.7005255
"476",-89.0664877,42.3162011
"477",-73.9848661,40.7646302
"478",-73.9489049,40.7782006
"479",-74.0087133,40.7248466
"480",-74.0087133,40.7248466
"481",-73.9563866,40.7760027
"482",-73.9722132,40.7908614
"483",-73.983592,40.7449695
"484",-73.9632068,40.7190947
"485",-73.9631442,40.7654964
"486",-73.9712766,40.7533807
"487",-73.9756497,40.7823387
"488",-87.6127604,41.7440071
"489",-112.0651399,33.4500996
"490",-99.0851712,40.7005255
"491",-73.9499061,40.7835297
"492",-73.9769412,40.7455379
"493",-73.9957049,40.7414862
"494",-74.0173131,40.7096944
"495",-73.9835069,40.695024
"496",-73.9499061,40.7835297
"497",-73.9632068,40.7190947
"498",-73.9699738,40.7911476
"499",-74.0166092,40.7085414
"500",-73.960397,40.680919
"501",-73.6043468,40.7109269
"502",-73.9434314,40.7946024
"503",-73.9864516,40.6895299
"504",-73.944768,40.806339
"505",-87.629623,41.629592
"506",-94.5853555,39.1000145
"507",-73.9499061,40.7835297
"508",-73.9580402,40.7684713
"509",-99.0851712,40.7005255
"510",-99.0851712,40.7005255
"511",-99.0851712,40.7005255
"512",-74.0169554,40.7069651
"513",-86.7938947,36.1539678
"514",-74.0087133,40.7248466
"515",-73.9675225,40.7555746
"516",-73.9675225,40.7555746
"517",-73.9528545,40.8004609
"518",-73.9528545,40.8004609
"519",-84.252281,39.672092
"520",-121.8920526,37.3381181
"521",-73.9704493,40.7933424
"522",-74.0169554,40.7069651
"523",-73.9742599,40.6892869
"524",-75.4703238,40.6033038
"525",-73.9597685,40.7800693
"526",-73.9841263,40.7667994
"527",-82.8013483,27.9623529
"528",-73.9490211,40.5868546
"529",-73.9767353,40.7809847
"530",-73.9499061,40.7835297
"531",-74.0017204,40.6846934
"532",-73.996999,40.715319
"533",-73.9864516,40.6895299
"534",-73.2939348,44.781012
"535",-73.9854557,40.76388
"536",-73.9953977,40.760252
"537",-73.9413744,40.8111376
"538",-73.9628077,40.7621684
"539",-87.629623,41.629592
"540",-72.5640801,41.7674855
"541",-73.9940867,40.7254563
"542",-73.975954,40.759071
"543",-71.1755614,42.3977507
"544",-73.9499061,40.7835297
"545",-73.9499061,40.7835297
"546",-74.0083967,40.7138634
"547",-74.0087133,40.7248466
"548",-99.0851712,40.7005255
"549",-73.9499061,40.7835297
"550",-73.9809365,40.7619422
"551",-73.9524625,40.786184
"552",144.9591851,-37.8190675
"553",-73.9777474,40.6854165
"554",-73.9549916,40.7697707
"555",-99.0851712,40.7005255
"556",-73.9721831,40.6493886
"557",-75.6171449,43.983986
"558",-73.9755629,40.782625
"559",-83.5353666,41.6479094
"560",-73.955375,40.676471
"561",-74.0059097,40.6043546
"562",-87.629623,41.629592
"563",-73.9517903,40.7690465
"564",-73.947129,40.7033739
"565",-73.948381,40.772005
"566",-87.629623,41.629592
"567",-96.7176686,43.5466439
"568",-73.9915843,40.660887
"569",-88.9400996,42.3197507
"570",-93.1842059,44.9419572
"571",-74.0108536,40.7249366
"572",-72.628405,42.227317
"573",-74.0046436,40.7347074
"574",-74.0087133,40.7248466
"575",-73.9530128,40.7912098
"576",-74.0087133,40.7248466
"577",-74.0076191,40.7460874
"578",-74.0087133,40.7248466
"579",-73.9499061,40.7835297
"580",-73.9499061,40.7835297
"581",-73.9771489,40.7649394
"582",-75.1544909,39.955615
"583",-73.9514806,40.7814058
"584",-73.9817311,40.7707681
"585",-75.4703238,40.6033038
"586",-73.9436755,40.8121692
"587",-73.9750532,40.6572014
"588",-92.8904787,39.7806933
"589",-73.9483311,40.6607949
"590",-87.6147469,41.6783468
"591",-73.9703723,40.7517954
"592",-73.9492209,40.7073398
"593",-73.9481067,40.8347848
"594",-73.9962329,40.7203745
"595",-73.9717988,40.7616335
"596",-74.0030312,40.7219639
"597",-73.9674135,40.7666169
"598",-73.974393,40.7646455
"599",-71.1755614,42.3977507
"600",-73.9768657,40.782238
"601",-73.9806864,40.7814599
"602",-99.0851712,40.7005255
"603",-73.9499061,40.7835297
"604",-73.9943523,40.7432933
"605",-73.9792586,40.7648614
"606",-73.9773054,40.7612038
"607",-73.9996652,40.6934857
"608",-73.9992922,40.738414
"609",-73.9725287,40.7463583
"610",-122.3991284,37.7970201
"611",-73.967162,40.7530379
"612",-73.9831793,40.7700833
"613",-73.9626525,40.7642723
"614",-73.9698223,40.7614822
"615",-73.9434314,40.7946024
"616",-73.9475338,40.8351599
"617",-73.9577486,40.6937047
"618",-73.9708966,40.7531911
"619",-73.9499061,40.7835297
"620",-118.2746392,33.9328127
"621",-73.9596002,40.6944039
"622",-73.9895957,40.6897768
"623",-74.0166546,40.7088321
"624",-74.0088213,40.7311678
"625",-73.953943,40.6834301
"626",-73.9929541,40.7121662
"627",-74.0311224,40.6195783
"628",-73.6607652,40.5872333
"629",-73.9590594,40.7741528
"630",-73.9590594,40.7741528
"631",-74.0046006,40.7173852
"632",-74.0108536,40.7249366
"633",-73.96403,40.7655223
"634",-71.0709346,42.3601112
"635",-74.0087133,40.7248466
"636",-74.0087133,40.7248466
"637",-73.9840142,40.7381034
"638",-74.0069297,40.7101052
"639",-122.4085957,37.7773753
"640",-88.3547091,41.6841268
"641",-73.961718,40.7634372
"642",-73.9953977,40.760252
"643",-73.967162,40.7530379
"644",-73.973527,40.6794334
"645",-73.939188,40.71437
"646",-73.9757174,40.6043532
"647",-73.9708966,40.7531911
"648",-73.948381,40.772005
"649",-73.949009,40.8320434
"650",-73.9590594,40.7741528
"651",-94.5853555,39.1000145
"652",-73.9717988,40.7616335
"653",130.979151,45.298315
"654",-73.9537742,40.7780518
"655",-122.4144643,37.7804298
"656",-73.9582013,40.7643329
"657",-88.9400996,42.3197507
"658",-99.0851712,40.7005255
"659",-88.9400996,42.3197507
"660",-73.9809365,40.7619422
"661",-73.9831793,40.7700833
"662",-74.0159807,40.7173427
"663",-99.0851712,40.7005255
"664",-73.9490211,40.5868546
"665",-73.9658726,40.7568057
"666",-73.9564503,40.6992266
"667",-74.016035,40.7093441
"668",-73.991841,40.6877497
"669",-73.9767919,40.7470669
"670",-73.9490211,40.5868546
"671",-73.9822972,40.7801634
"672",-73.941151,40.7206789
"673",-73.9777474,40.6854165
"674",-87.629623,41.629592
"675",-74.0331689,40.612995
"676",-73.9739779,40.762309
"677",-122.3417576,47.6094834
"678",-73.9717988,40.7616335
"679",-74.0031598,40.7194945
"680",-94.5853555,39.1000145
"681",-114.4809423,42.5698993
"682",-74.0062061,40.7453394
"683",-73.9675225,40.7555746
"684",-73.9562419,40.7749644
"685",-73.9541318,40.7149726
"686",-73.9671398,40.7573349
"687",-73.9825518,40.7783581
"688",-71.103366,42.12319
"689",-73.9499061,40.7835297
"690",144.9591851,-37.8190675
"691",-73.9797129,40.7486332
"692",-74.0056692,40.7206119
"693",-73.9848661,40.7646302
"694",-73.9884135,40.7659444
"695",-73.9678483,40.7531669
"696",-73.9900628,40.7751099
"697",-84.312376,33.7638083
"698",-74.0106248,40.7064181
"699",-73.9843051,40.7601778
"700",-122.4029415,37.7872399
"701",-73.971305,40.7456286
"702",-73.9780911,40.682936
"703",-118.2758475,33.9190753
"704",-73.9656471,40.79355
"705",-73.9596002,40.6944039
"706",-73.952477,40.669491
"707",-73.9559602,40.7785142
"708",-74.0138816,40.7077056
"709",-73.9852421,40.767514
"710",-73.9472423,40.7791831
"711",-73.9481067,40.8347848
"712",-87.629623,41.629592
"713",-73.9755094,40.6475272
"714",-73.964821,40.764593
"715",-94.5853555,39.1000145
"716",-74.0101939,40.722346
"717",-74.0108536,40.7249366
"718",-73.9649721,40.7630942
"719",-73.9649721,40.7630942
"720",-74.0100508,40.7163677
"721",-87.6127604,41.7440071
"722",-73.9570352,40.7275771
"723",-73.9527658,40.7667165
"724",-73.9499061,40.7835297
"725",-99.0851712,40.7005255
"726",-73.9947042,40.737495
"727",-74.0106248,40.7064181
"728",-74.0079954,40.7051404
"729",-73.9853668,40.7400367
"730",-74.0093136,40.7320578
"731",-73.9909801,40.6796278
"732",-73.9499061,40.7835297
"733",144.9591851,-37.8190675
"734",-73.9703838,40.6921168
"735",-73.971305,40.7456286
"736",-73.9668485,40.7606982
"737",-74.016943,40.7062843
"738",-104.9889259,39.7408654
"739",-73.950897,40.672339
"740",-73.9337162,40.5846468
"741",-73.9477257,40.7265555
"742",-73.988212,40.766307
"743",-73.9490211,40.5868546
"744",-73.9490211,40.5868546
"745",-73.9522284,40.8011698
"746",-73.9449829,40.589103
"747",-73.922992,40.863755
"748",-73.9447236,40.6134622
"749",-73.9636757,40.6514077
"750",-73.9880298,40.5855205
"751",-73.9481067,40.8347848
"752",-73.9816928,40.7740117
"753",-94.5853555,39.1000145
"754",-74.0094353,40.7217569
"755",-73.990137,40.764356
"756",-73.96609,40.757719
"757",-73.9649721,40.7630942
"758",-74.0169554,40.7069651
"759",-74.6578724,40.350435
"760",-74.0086201,40.7384573
"761",-73.9773054,40.7612038
"762",-75.4703238,40.6033038
"763",-73.9675225,40.7555746
"764",-73.9717613,40.7451742
"765",-73.9720177,40.795168
"766",-73.9829857,40.7803238
"767",-73.9520593,40.7718956
"768",-99.0851712,40.7005255
"769",-74.0060289,40.7487477
"770",-73.9725287,40.7463583
"771",-85.3740271,39.9319946
"772",-73.9863216,40.6833406
"773",-73.9825924,40.775252
"774",-73.9741844,40.7443331
"775",-73.9826041,40.7705164
"776",-73.941081,40.7155262
"777",-73.9787539,40.6882629
"778",-73.9490211,40.5868546
"779",-87.629623,41.629592
"780",-82.2050371,39.7206511
"781",-73.9377196,40.8555791
"782",-73.9717988,40.7616335
"783",-71.0709346,42.3601112
"784",-73.964821,40.764593
"785",-73.9649721,40.7630942
"786",-73.9499061,40.7835297
"787",-73.9896254,40.7427273
"788",-73.9649721,40.7630942
"789",-73.9830148,40.7671045
"790",-74.0106248,40.7064181
"791",-73.9843306,40.7454788
"792",-73.9631442,40.7654964
"793",-73.9768657,40.782238
"794",-73.9499061,40.7835297
"795",-73.9848661,40.7646302
"796",-73.952317,40.7719586
"797",-73.952317,40.7719586
"798",-99.0851712,40.7005255
"799",-73.9768657,40.782238
"800",-73.9777474,40.6854165
"801",-73.9620527,40.7957958
"802",-74.0051671,40.7351397
"803",-73.9499061,40.7835297
"804",-73.9736435,40.7484906
"805",-73.952477,40.669491
"806",-73.9724043,40.7551234
"807",-73.9827652,40.7761347
"808",-73.5541272,40.764888
"809",-73.9801351,40.7761017
"810",-73.952472,40.602823
"811",-73.9490211,40.5868546
"812",-73.9481067,40.8347848
"813",-70.8046083,41.92017
"814",-78.76552,39.649978
"815",-74.0048064,40.7165872
"816",-78.76552,39.649978
"817",-81.9501163,33.4675382
"818",-93.1842059,44.9419572
"819",-73.9649721,40.7630942
"820",-73.9485774,40.7827522
"821",-73.9809365,40.7619422
"822",-73.9877898,40.7392896
"823",-73.9675341,40.7567573
"824",-73.9650624,40.7148993
"825",-73.9527658,40.7667165
"826",-73.9499061,40.7835297
"827",-73.9947042,40.737495
"828",-73.9626525,40.7642723
"829",-71.6374588,42.8251937
"830",-73.987181,40.7192849
"831",-75.6123722,43.9826101
"832",-73.9480656,40.801161
"833",-73.9721831,40.6493886
"834",-73.941247,40.7885176
"835",-104.988673,39.7406626
"836",-73.9781086,40.7421984
"837",-73.9704493,40.7933424
"838",-118.2623791,33.9612281
"839",-73.9956783,40.724474
"840",-74.0108536,40.7249366
"841",-73.9675225,40.7555746
"842",-73.9853668,40.7400367
"843",-93.0613828,34.4796558
"844",-74.0171263,40.7055062
"845",-73.961718,40.7634372
"846",-73.9848661,40.7646302
"847",-93.0613828,34.4796558
"848",-73.9631442,40.7654964
"849",-73.9947042,40.737495
"850",-73.9925579,40.7437747
"851",-73.9815581,40.76912
"852",-92.8904787,39.7806933
"853",-74.0015378,40.6858084
"854",-73.9409665,40.7190166
"855",-73.9510543,40.8043315
"856",-73.9499061,40.7835297
"857",-73.9995588,40.7618116
"858",-73.9481067,40.8347848
"859",-73.989308,40.604456
"860",-87.6147469,41.6783468
"861",-73.9953177,40.7436585
"862",-73.954886,40.7009127
"863",-73.9838114,40.7501161
"864",-73.9649721,40.7630942
"865",-73.9967625,40.7358099
"866",-73.9946993,40.7422547
"867",-74.0106248,40.7064181
"868",-74.006301,40.714633
"869",-73.9649721,40.7630942
"870",-82.828467,35.891602
"871",-73.96145,40.7641367
"872",-73.9499061,40.7835297
"873",-74.0093213,40.7060794
"874",-99.0851712,40.7005255
"875",-73.9623583,40.6746108
"876",-74.0108091,40.7160466
"877",-82.828467,35.891602
"878",-73.9499061,40.7835297
"879",-73.942301,40.823284
"880",-74.0060289,40.7487477
"881",-73.9499061,40.7835297
"882",-74.001799,40.685044
"883",-73.941081,40.7155262
"884",-73.938936,40.792237
"885",-73.9519209,40.7743149
"886",-87.629623,41.629592
"887",-73.9611465,40.7615278
"888",-74.0060007,40.7083083
"889",-73.9475338,40.8351599
"890",-74.007806,40.634749
"891",-74.0292734,40.6323966
"892",-73.9561461,40.6954021
